time,p_cp,p_inv,p_ld,p_pv,soc
2018-04-09T00:00:00+1000,-0.00019999999552965168,-0.2768800022866988,0.2766800022911691,0.0,7.203
2018-04-09T00:05:00+1000,0.0003999999910591484,-0.2675022239155234,0.2679022239065826,0.0,7.154
2018-04-09T00:10:00+1000,0.00019999999552965168,-0.27042444474167243,0.2706244447372021,0.0,7.154
2018-04-09T00:15:00+1000,-0.007199999876320201,-0.1862133360902462,0.179013336213926,0.0,7.154
2018-04-09T00:20:00+1000,-0.0005999999865888517,-0.12335555743839961,0.12275555745181076,0.0,7.0903
2018-04-09T00:25:00+1000,0.0,-0.117871111498938,0.117871111498938,0.0,7.056
2018-04-09T00:30:00+1000,0.0,-0.11805555577079381,0.11805555577079381,0.0,7.056
2018-04-09T00:35:00+1000,0.0001999999955297551,-0.12180444424351,0.12200444423903975,0.0,7.056
2018-04-09T00:40:00+1000,-0.0005999999865888517,-0.12197555599941101,0.12137555601282216,0.0,7.056
2018-04-09T00:45:00+1000,-0.0003999999910592,-0.12156000112493781,0.1211600011338786,0.0,7.056
2018-04-09T00:50:00+1000,0.0,-0.1172266665432182,0.1172266665432182,0.0,7.056
2018-04-09T00:55:00+1000,-0.0001999999955297551,-0.11885333365864181,0.11865333366311206,0.0,7.056
2018-04-09T01:00:00+1000,0.008600000031292401,-0.22353333454993002,0.23213333458122243,0.0,7.0168
2018-04-09T01:05:00+1000,-0.00019999999552965168,-0.2776266704003012,0.27742667040477154,0.0,6.958
2018-04-09T01:10:00+1000,0.0,-0.2703600025176998,0.2703600025176998,0.0,6.958
2018-04-09T01:15:00+1000,0.00019999999552965168,-0.26425111108356003,0.2644511110790897,0.0,6.9384
2018-04-09T01:20:00+1000,-0.004399999901652253,-0.1937755540675582,0.18937555416590596,0.0,6.86
2018-04-09T01:25:00+1000,0.0,-0.11463555592629601,0.11463555592629601,0.0,6.86
2018-04-09T01:30:00+1000,0.00039999999105930337,-0.1167355556454918,0.1171355556365511,0.0,6.86
2018-04-09T01:35:00+1000,-0.0005999999865888517,-0.11802666718761082,0.11742666720102196,0.0,6.86
2018-04-09T01:40:00+1000,0.00019999999552965168,-0.11600000023841801,0.11620000023394766,0.0,6.86
2018-04-09T01:45:00+1000,-0.00019999999552965168,-0.1168466663360592,0.11664666634052955,0.0,6.8306000000000004
2018-04-09T01:50:00+1000,0.0,-0.11741777766081982,0.11741777766081982,0.0,6.762
2018-04-09T01:55:00+1000,-0.0007999999821185034,-0.11645111110475281,0.1156511111226343,0.0,6.762
2018-04-09T02:00:00+1000,0.0,-0.11297777803407742,0.11297777803407742,0.0,6.762
2018-04-09T02:05:00+1000,0.009000000059604801,-0.2122199991345402,0.221219999194145,0.0,6.762
2018-04-09T02:10:00+1000,0.0,-0.2694666675726568,0.2694666675726568,0.0,6.732600000000001
2018-04-09T02:15:00+1000,-0.0003999999910592,-0.26516666637526565,0.26476666638420643,0.0,6.664
2018-04-09T02:20:00+1000,0.0007999999821184517,-0.2601022231578822,0.2609022231400006,0.0,6.664
2018-04-09T02:25:00+1000,-0.006799999885261051,-0.1817511097258988,0.17495110984063775,0.0,6.664
2018-04-09T02:30:00+1000,0.11299999944865691,-0.2901800014078612,0.4031800008565181,0.0,6.5807
2018-04-09T02:35:00+1000,0.21520000070333442,-2.5016444683074948,2.7168444690108293,0.0,6.4582
2018-04-09T02:40:00+1000,0.2124000006914132,-2.5001177538765798,2.712517754567993,0.0,6.1985
2018-04-09T02:45:00+1000,-0.044599999338388464,-0.591300003305077,0.5467000039666886,0.0,5.9976
2018-04-09T02:50:00+1000,-0.0005999999865889551,-0.11254888875616861,0.11194888876957966,0.0,5.978
2018-04-09T02:55:00+1000,0.0001999999955295483,-0.11062888854079742,0.11082888853632697,0.0,5.978
2018-04-09T03:00:00+1000,-0.0005999999865889551,-0.1152688884900672,0.11466888850347824,0.0,5.978
2018-04-09T03:05:00+1000,-0.00019999999552965168,-0.1116200001537794,0.11142000015824975,0.0,5.893066666666667
2018-04-09T03:10:00+1000,0.0024000002443791487,-0.23938888748486803,0.24178888772924717,0.0,5.88
2018-04-09T03:15:00+1000,-0.00039999999105930337,-0.27139111081759104,0.2709911108265317,0.0,5.88
2018-04-09T03:20:00+1000,-0.0001999999955294967,-0.2625955528683128,0.2623955528727833,0.0,5.860399999999999
2018-04-09T03:25:00+1000,-0.00019999999552965168,-0.26017999470233866,0.259979994706809,0.0,5.782
