time,p_cp,p_inv,p_ld,p_pv,soc
2018-04-09T00:00:00+1000,-0.0015999996289608972,-0.0773977783819036,0.0757977787529427,0.0,5.782
2018-04-09T00:05:00+1000,-0.0017999999970195481,-0.08533777806493921,0.08353777806791966,0.0,5.782
2018-04-09T00:10:00+1000,-0.00147272702155992,-0.0763200006633992,0.07484727364183928,0.0,5.782
2018-04-09T00:15:00+1000,-0.0015999999269843486,-0.08411777824991241,0.08251777832292806,0.0,5.782
2018-04-09T00:20:00+1000,-0.0009999999403952518,-0.07592888883004521,0.07492888888964996,0.0,5.782
2018-04-09T00:25:00+1000,-0.0009999999403951482,-0.0779844450453914,0.07698444510499625,0.0,5.782
2018-04-09T00:30:00+1000,0.004222222202353599,-0.12436222200592302,0.1285844442082766,0.0,5.782
2018-04-09T00:35:00+1000,0.002218181843107423,-0.22203111016087979,0.22424929200398722,0.0,5.782
2018-04-09T00:40:00+1000,1.033895191682177e-16,-0.24319777621163202,0.24319777621163213,0.0,5.6938
2018-04-09T00:45:00+1000,-0.0001999999955295483,-0.2458466654684802,0.24564666547295064,0.0,5.684
2018-04-09T00:50:00+1000,0.00025858585280590346,-0.24061110920376202,0.24086969505656794,0.0,5.684
2018-04-09T00:55:00+1000,-0.002799999974667897,-0.18870666851599963,0.18590666854133173,0.0,5.6693
2018-04-09T01:00:00+1000,-0.005985858448677201,-0.1157933338979874,0.1098074754493102,0.0,5.586
2018-04-09T01:05:00+1000,0.002000000067055206,-0.08237777839104302,0.08437777845809823,0.0,5.586
2018-04-09T01:10:00+1000,0.655965647935265,-1.0717133328484159,1.727678980783681,0.0,5.5762
2018-04-09T01:15:00+1000,1.2583999919891353,-2.5006155496173434,3.7590155416064785,0.0,5.3851
2018-04-09T01:20:00+1000,0.9193999814987179,-2.499877767033047,3.4192777485317647,0.0,5.1205
2018-04-09T01:25:00+1000,-0.3531999974697827,-0.507117780629131,0.15391778315934834,0.0,4.9196
2018-04-09T01:30:00+1000,0.0022606060778099487,-0.1184422225670676,0.12070282864487755,0.0,4.9
2018-04-09T01:35:00+1000,-0.0006404040260897263,-0.1666911109619666,0.16605070693587687,0.0,4.9
2018-04-09T01:40:00+1000,-0.0009818181598727322,-0.1613755566875136,0.16039373852764088,0.0,4.9
2018-04-09T01:45:00+1000,-0.0005999999865888517,-0.16037555691268643,0.15977555692609757,0.0,4.9
2018-04-09T01:50:00+1000,-0.0005999999865889551,-0.1584866673747694,0.15788666738818044,0.0,4.893466666666666
2018-04-09T01:55:00+1000,-0.005599999874830052,-0.1257444432708946,0.12014444339606455,0.0,4.802
2018-04-09T02:00:00+1000,-0.005511110946535801,-0.08025333292368321,0.07474222197714742,0.0,4.802
2018-04-09T02:05:00+1000,-0.002618181688541296,-0.088864444924725,0.08624626323618372,0.0,4.802
2018-04-09T02:10:00+1000,0.0014000000804663486,-0.126637777893079,0.12803777797354535,0.0,4.802
2018-04-09T02:15:00+1000,-0.00039999999105930337,-0.16225999951362563,0.16185999952256633,0.0,4.802
2018-04-09T02:20:00+1000,-0.00019999999552965168,-0.16129555427365802,0.16109555427812836,0.0,4.802
2018-04-09T02:25:00+1000,-0.0005818181688135322,-0.16194000187847302,0.1613581837096595,0.0,4.802
2018-04-09T02:30:00+1000,0.004600000008940652,-0.18713777863317044,0.19173777864211108,0.0,4.7285
2018-04-09T02:35:00+1000,-0.004559595894933829,-0.2216066669093236,0.21704707101438978,0.0,4.704
2018-04-09T02:40:00+1000,-0.0011999999731776,-0.1626422210534408,0.1614422210802632,0.0,4.704
2018-04-09T02:45:00+1000,-0.0010040403815980289,-0.16076000150706998,0.15975596112547194,0.0,4.704
2018-04-09T02:50:00+1000,-0.0005999999865888517,-0.1579466678698854,0.15734666788329654,0.0,4.6795
2018-04-09T02:55:00+1000,-0.0025999999791381997,-0.1383600021898742,0.135760002210736,0.0,4.606
2018-04-09T03:00:00+1000,-0.0029999998956916516,-0.08821999993589141,0.08522000004019976,0.0,4.606
2018-04-09T03:05:00+1000,-0.0022989898856088003,-0.08253777775499481,0.08023878786938601,0.0,4.606
2018-04-09T03:10:00+1000,-0.0011999998614191489,-0.074024444741921,0.07282444488050185,0.0,4.606
2018-04-09T03:15:00+1000,-0.0028323231731548,-0.09333777793579581,0.09050545476264102,0.0,4.606
2018-04-09T03:20:00+1000,-0.001599999703466794,-0.0863311112672086,0.08473111156374181,0.0,4.606
2018-04-09T03:25:00+1000,-0.002199999839067297,-0.0833044444521264,0.0811044446130591,0.0,4.606
2018-04-09T03:30:00+1000,0.003800000064075,-0.1107622215648486,0.1145622216289236,0.0,4.606
2018-04-09T03:35:00+1000,-0.00039999999105930337,-0.1632111113932394,0.1628111114021801,0.0,4.606
2018-04-09T03:40:00+1000,-1.033895191682177e-16,-0.15908000022172883,0.15908000022172872,0.0,4.601100000000001
2018-04-09T03:45:00+1000,0.0024000000581144965,-0.18554444571336062,0.18794444577147512,0.0,4.508
2018-04-09T03:50:00+1000,0.0005999999865888001,-0.2352666672401952,0.235866667226784,0.0,4.508
2018-04-09T03:55:00+1000,-0.0027999999746678517,-0.20624222414361065,0.2034422241689428,0.0,4.508
2018-04-09T04:00:00+1000,0.00022222221725500002,-0.16072444630993682,0.16094666852719183,0.0,4.508
2018-04-09T04:05:00+1000,0.0,-0.15950222528643043,0.15950222528643043,0.0,4.4198
2018-04-09T04:10:00+1000,-0.0043999999761578,-0.13941555690434201,0.1350155569281842,0.0,4.41
2018-04-09T04:15:00+1000,-0.002799999900161749,-0.083404444944527,0.08060444504436526,0.0,4.41
2018-04-09T04:20:00+1000,-0.001199999712407446,-0.08512000006106121,0.08392000034865377,0.0,4.41
2018-04-09T04:25:00+1000,-0.00020000003278245192,-0.08562222268846241,0.08542222265567996,0.0,4.41
2018-04-09T04:30:00+1000,0.002783838535724948,-0.10315999925136521,0.10594383778709016,0.0,4.41
2018-04-09T04:35:00+1000,-0.00039999999105930337,-0.16413555350568504,0.16373555351462574,0.0,4.41
2018-04-09T04:40:00+1000,-0.00015959595602888044,-0.1580600035190578,0.15790040756302892,0.0,4.4051
2018-04-09T04:45:00+1000,0.0,-0.15504888865682742,0.15504888865682742,0.0,4.312
2018-04-09T04:50:00+1000,-4.040403949925366e-06,-0.1553066669901206,0.1553026265861707,0.0,4.312
2018-04-09T04:55:00+1000,-0.0027999999374149487,-0.13260222188300522,0.13640222179806827,-0.006599999852478,4.312
2018-04-09T05:00:00+1000,-0.000222222258647355,-0.079664444757832,0.08944222227566664,-0.009999999776482001,4.312
2018-04-09T05:05:00+1000,-0.004218181686645223,-0.07836222228076661,0.08414404037060338,-0.009999999776482001,4.312
2018-04-09T05:10:00+1000,-0.0015999998897313489,-0.07749999990065841,0.08589999978740906,-0.009999999776482001,4.312
2018-04-09T05:15:00+1000,-0.0019636362824926,-0.075666666651765,0.08370303014575439,-0.009999999776482001,4.312
2018-04-09T05:20:00+1000,0.004044444693459052,-0.08256666718257741,0.09661111165251846,-0.009999999776482001,4.312
2018-04-09T05:25:00+1000,0.0014727272398090967,-0.152833332419395,0.1643060594356861,-0.009999999776482001,4.2973
2018-04-09T05:30:00+1000,0.003977777771651652,-0.16333555635478703,0.17731333390292067,-0.009999999776482001,4.214
2018-04-09T05:35:00+1000,-0.00019999999552965168,-0.25077777448627636,0.2605777742672287,-0.009999999776482001,4.214
2018-04-09T05:40:00+1000,-2.2222221725348322e-05,-0.24378666539986904,0.25376444295462575,-0.009999999776482001,4.214
2018-04-09T05:45:00+1000,-0.0021999999508262,-0.2370466659135284,0.2448466657391842,-0.009999999776482001,4.1748
2018-04-09T05:50:00+1000,-0.0002181818133049712,-0.15385333451959762,0.16363515248277466,-0.009999999776482001,4.116
2018-04-09T05:55:00+1000,-0.002599999941885349,-0.1379444428616094,0.14534444269620606,-0.009999999776482001,4.116
2018-04-09T06:00:00+1000,-0.002199999876320046,-0.083806667062971,0.09160666696313295,-0.009999999776482001,4.116
2018-04-09T06:05:00+1000,-0.003999999873340201,-0.0844199993709718,0.09041999927411361,-0.009999999776482001,4.116
2018-04-09T06:10:00+1000,-0.00013131305387199398,-0.080577778435415,0.0982464649836816,-0.0177999996021386,4.116
2018-04-09T06:15:00+1000,0.0042000000178814,-0.0816066665367942,0.1077844438412114,-0.0219777772865358,4.116
2018-04-09T06:20:00+1000,-0.004199999868869349,-0.0870311108728244,0.10023111061503426,-0.017399999611079204,4.116
2018-04-09T06:25:00+1000,-0.004199999831616646,-0.0855866670774082,0.10329777786715055,-0.021911110621359,4.116
2018-04-09T06:30:00+1000,2.0018708912772355e-16,-0.0811377778980462,0.1173822217641598,-0.036244443866113404,4.116
2018-04-09T06:35:00+1000,0.0017999999597667483,-0.1646066668132936,0.23260666644821473,-0.0661999996751544,4.0474
2018-04-09T06:40:00+1000,-0.0006040403905388806,-0.16858000093036182,0.23555373821859035,-0.06757777767876741,4.018
2018-04-09T06:45:00+1000,-0.0007999999821184517,-0.16569111214743662,0.23489111246334116,-0.070000000298023,4.018
2018-04-09T06:50:00+1000,-0.003399999924004052,-0.1592800021171566,0.22588000249117554,-0.070000000298023,4.018
2018-04-09T06:55:00+1000,-0.005727272673763601,-0.13690444315473183,0.20117717077899122,-0.070000000298023,4.018
2018-04-09T07:00:00+1000,-0.0019999998807904524,-0.0995066672894686,0.16750666770670117,-0.070000000298023,4.0081999999999995
2018-04-09T07:05:00+1000,-0.0005999999865888001,-0.1443666665090452,0.2137666668204794,-0.070000000298023,3.92
2018-04-09T07:10:00+1000,-0.0023999999463556,-0.14323333256774423,0.22603333257966504,-0.0851999999582764,3.92
2018-04-09T07:15:00+1000,-0.006199999861418652,-0.1349688882297936,0.238768887772328,-0.10999999940395302,3.92
2018-04-09T07:20:00+1000,-0.0023999999463554522,-0.1134866664310294,0.221086665888627,-0.10999999940395302,3.92
2018-04-09T07:25:00+1000,-0.004799999892711452,-0.0800599996786972,0.18525999918993877,-0.10999999940395302,3.92
2018-04-09T07:30:00+1000,-0.0032828282094508,-0.0358599997684356,0.14257717096293782,-0.10999999940395302,3.92
2018-04-09T07:35:00+1000,0.0007999999821188513,-0.11044888915287081,0.22204888867007286,-0.11079999953508321,3.92
2018-04-09T07:40:00+1000,-0.002199999950826052,-0.1057822215722662,0.22398222273008597,-0.12040000110864582,3.92
2018-04-09T07:45:00+1000,-0.0059999998658892,-0.0821800005435938,0.2291800058633082,-0.1530000051856036,3.92
2018-04-09T07:50:00+1000,-0.0049999998882408,-0.0484044443857334,0.22578222474290224,-0.18237778024540963,3.8285333333333327
2018-04-09T07:55:00+1000,-0.0097999998182056,0.0394111113133836,0.20818888032110397,-0.25739999145269316,3.822
2018-04-09T08:00:00+1000,-0.0017999999225138973,0.06761777864562099,0.14900444429781692,-0.2184222228659518,3.822
2018-04-09T08:05:00+1000,-0.0099999997764822,0.12626888917552082,0.15570889230403645,-0.29197778125603946,3.822
2018-04-09T08:10:00+1000,0.0057999999821182,0.1117777797000272,0.14686666724582442,-0.2528444469637334,3.822
2018-04-09T08:15:00+1000,-0.008999999798833602,0.0537600000864924,0.14757333313011542,-0.2103333330154414,3.822
2018-04-09T08:20:00+1000,-0.0035999998450278,0.08683777824872022,0.14256221815115902,-0.23299999624490703,3.822
2018-04-09T08:25:00+1000,-0.004236363504420201,0.06314666701428961,0.14848969418776625,-0.21587272470647606,3.8759
2018-04-09T08:30:00+1000,-0.0043999999016520516,0.0960200005024666,0.15297999545931837,-0.25339999586343703,3.92
2018-04-09T08:35:00+1000,-0.0039999998692006,0.0957133340007724,0.23735333857437008,-0.3370666724443431,3.92
2018-04-09T08:40:00+1000,-0.00019999992102380046,0.10015555462903383,0.27251111415111373,-0.3728666687011714,3.92
2018-04-09T08:45:00+1000,0.0013999999687072519,0.025835555551780204,0.2991200083701143,-0.32355556395318724,3.92
2018-04-09T08:50:00+1000,-0.0009999999776482001,-0.0247511115049318,0.3043511127432178,-0.2806000012159342,3.92
2018-04-09T08:55:00+1000,-0.012399999760090801,0.0537177777269646,0.285304447617382,-0.35142222510443744,3.92
2018-04-09T09:00:00+1000,-0.011399999745189801,0.21877333392699505,0.2375599928158858,-0.46773332648807064,3.92
2018-04-09T09:05:00+1000,-0.0009575756202746001,0.3516511084636048,0.18394686528603826,-0.5365555493699177,3.92
2018-04-09T09:10:00+1000,-0.010999999791383252,0.2522422232892774,0.15600222075978956,-0.41924444384045023,3.92
2018-04-09T09:15:00+1000,-0.0077636359417526,0.369797777732213,0.16748302582726665,-0.5450444395012323,4.0131
2018-04-09T09:20:00+1000,-0.0005999999865888003,0.47468444307645125,0.16440443592352996,-0.63968887898657,4.018
2018-04-09T09:25:00+1000,0.0082000002264974,0.37015777726968063,0.15077555414703134,-0.5127333311902146,4.0719
2018-04-09T09:30:00+1000,0.0030000000074503486,0.1816577781571278,0.16320889494899213,-0.3418666730986696,4.116
