time,p_cp,p_inv,p_ld,p_pv,soc
2018-04-09T00:00:00+1000,1.607781808335672,-0.000833333368257746,1.6086151417039298,0.0,5.88
2018-04-09T00:05:00+1000,0.7178707038603644,-0.0007200000341979844,0.7185907038945625,0.0,5.88
2018-04-09T00:10:00+1000,0.9753999803960319,-0.0007600000360980237,0.9761599804321299,0.0,5.88
2018-04-09T00:15:00+1000,1.313103029815235,-0.0007000000332481257,1.3138030298484833,0.0,5.88
2018-04-09T00:20:00+1000,0.8099333147373461,-0.00044666668788219497,0.8103799814252283,0.0,5.88
2018-04-09T00:25:00+1000,1.0176908973401237,-0.0006377778080705967,1.0183286751481944,0.0,5.88
2018-04-09T00:30:00+1000,1.1321899078018733,-0.0006000000284984708,1.1327899078303718,0.0,5.88
2018-04-09T00:35:00+1000,1.055799979716539,-0.000655555586692546,1.0564555353032314,0.0,5.8163
2018-04-09T00:40:00+1000,0.6118868600870616,-0.0005911111391873824,0.612477971226249,0.0,5.782
2018-04-09T00:45:00+1000,0.955800003111362,-0.0006511111397087901,0.9564511142510709,0.0,5.782
2018-04-09T00:50:00+1000,1.3573616145746874,-0.0006111111401373313,1.3579727257148246,0.0,5.782
2018-04-09T00:55:00+1000,0.7356141302892653,-0.000666666698331446,0.7362807969875967,0.0,5.782
2018-04-09T01:00:00+1000,1.2477999886870381,-0.0005600000242700824,1.2483599887113082,0.0,5.782
2018-04-09T01:05:00+1000,1.083000005185604,-0.0007533333691147467,1.0837533385547187,0.0,5.782
2018-04-09T01:10:00+1000,0.7037999930977817,-0.0006088889178095592,0.7044088820155913,0.0,5.782
2018-04-09T01:15:00+1000,1.3025999844074247,-0.0006977778085920471,1.303297762216017,0.0,5.782
2018-04-09T01:20:00+1000,0.7905999946594234,-0.0005888889168596102,0.791188883576283,0.0,5.782
2018-04-09T01:25:00+1000,0.9001858496033783,-0.0005600000265985727,0.900745849629977,0.0,5.782
2018-04-09T01:30:00+1000,1.1620000106096264,-0.0006155555847928756,1.1626155661944193,0.0,5.782
2018-04-09T01:35:00+1000,0.8143454586601617,-0.0006066666954817871,0.8149521253556435,0.0,5.782
2018-04-09T01:40:00+1000,1.483599987626075,-0.0005288889140097631,1.4841288765400849,0.0,5.782
2018-04-09T01:45:00+1000,5.034410030772589,-0.0005688889135812219,5.0349789196861705,0.0,5.782
2018-04-09T01:50:00+1000,4.708155629442949,-0.0007911111486868332,4.708946740591636,0.0,5.782
2018-04-09T01:55:00+1000,0.9413999904692169,-0.0006977778109204438,0.9420977682801372,0.0,5.782
2018-04-09T02:00:00+1000,1.2527798099108414,-0.0006000000284984708,1.2533798099393398,0.0,5.782
2018-04-09T02:05:00+1000,0.8997999832034107,-0.0006688889206593671,0.9004688721240701,0.0,5.782
2018-04-09T02:10:00+1000,0.6015999993681902,-0.0006488889197093671,0.6022488882878996,0.0,5.782
2018-04-09T02:15:00+1000,2.1323999612033364,-0.0007000000332482159,2.1330999612365846,0.0,5.782
2018-04-09T02:20:00+1000,3.5277999317646023,-0.0005888889168596102,3.528388820681462,0.0,5.782
2018-04-09T02:25:00+1000,3.1892504354317976,-0.0004044444636545247,3.189654879895452,0.0,5.782
2018-04-09T02:30:00+1000,3.8979999125003815,-0.0006244444715168315,3.898624356971898,0.0,5.782
2018-04-09T02:35:00+1000,3.3289999461174005,-0.0006644444760037325,3.329664390593404,0.0,5.782
2018-04-09T02:40:00+1000,1.2973999777436256,-0.0007000000332482159,1.2980999777768738,0.0,5.782
2018-04-09T02:45:00+1000,1.532799966484308,-0.0006200000294484198,1.5334199665137564,0.0,5.782
2018-04-09T02:50:00+1000,0.6377070666954973,-0.0005911111391873824,0.6382981778346847,0.0,5.782
2018-04-09T02:55:00+1000,0.6282222219970484,-0.0008377778175700477,0.6290599998146184,0.0,5.782
2018-04-09T03:00:00+1000,1.5593999837203456,-0.0006133333624650641,1.5600133170828108,0.0,5.782
2018-04-09T03:05:00+1000,0.7290323250733237,-0.0005688889159096612,0.7296012139892334,0.0,5.782
2018-04-09T03:10:00+1000,0.8021999952197071,-0.0006000000284984708,0.8027999952482056,0.0,5.782
2018-04-09T03:15:00+1000,1.5877636007558213,-0.0004888889121098651,1.5882524896679313,0.0,5.782
2018-04-09T03:20:00+1000,0.7973999825119967,-0.0008533333738643034,0.798253315885861,0.0,5.782
2018-04-09T03:25:00+1000,0.9189999833703038,-0.0007200000341979766,0.9197199834045018,0.0,5.782
2018-04-09T03:30:00+1000,1.2778343292739651,-0.0008355555952422756,1.2786698848692073,0.0,5.782
2018-04-09T03:35:00+1000,0.6160000017285343,-0.0005577778042708005,0.6165577795328051,0.0,5.782
2018-04-09T03:40:00+1000,0.9061999782919881,-0.00045111113253773916,0.9066510894245258,0.0,5.782
2018-04-09T03:45:00+1000,1.2963434133761458,-0.0007333333681647977,1.2970767467443105,0.0,5.782
2018-04-09T03:50:00+1000,0.7068000051379201,-0.0005577778042708005,0.7073577829421909,0.0,5.782
2018-04-09T03:55:00+1000,1.056399980783462,-0.0005155555800431305,1.0569155363635052,0.0,5.782
2018-04-09T04:00:00+1000,1.420999969542026,-0.0007444444774752192,1.421744414019501,0.0,5.782
2018-04-09T04:05:00+1000,0.7555999866127963,-0.0005288889140097631,0.7561288755268061,0.0,5.782
2018-04-09T04:10:00+1000,0.9189999893307681,-0.0006288889187595082,0.9196288782495277,0.0,5.782
2018-04-09T04:15:00+1000,1.2595999920368195,-0.0004977778014209535,1.2600977698382405,0.0,5.782
2018-04-09T04:20:00+1000,0.7979999920725819,-0.0006200000294484198,0.7986199921020303,0.0,5.782
2018-04-09T04:25:00+1000,0.7182000033557412,-0.000693333363936503,0.7188933367196777,0.0,5.782
2018-04-09T04:30:00+1000,1.3038545393808318,-0.0007400000351480747,1.30459453941598,0.0,5.782
2018-04-09T04:35:00+1000,1.006602012481954,-0.0004044444636545247,1.0070064569456085,0.0,5.782
2018-04-09T04:40:00+1000,0.7493999826908107,-0.0004444444655544228,0.7498444271563651,0.0,5.782
2018-04-09T04:45:00+1000,1.3803777433344808,-0.0003800000180490315,1.3807577433525298,0.0,5.782
2018-04-09T04:50:00+1000,1.000599985569715,-0.0006866666943662697,1.0012866522640813,0.0,5.782
2018-04-09T04:55:00+1000,0.7706767636567652,-0.0005955555838429266,0.7712723192406081,0.0,5.782
2018-04-09T05:00:00+1000,1.3092545353282576,0.006993333510019341,1.3022612018182382,0.0,5.782
2018-04-09T05:05:00+1000,0.8771999827027319,-0.0006555555843643344,0.8778555382870963,0.0,5.782
2018-04-09T05:10:00+1000,0.5981999960541723,-0.0007800000370478747,0.5989799960912202,0.0,5.782
2018-04-09T05:15:00+1000,1.393444426655769,-0.0005288889140097631,1.3939733155697789,0.0,5.782
2018-04-09T05:20:00+1000,0.9704908912561152,-0.0007355555904925697,0.9712264468466077,0.0,5.782
2018-04-09T05:25:00+1000,0.7957999850809571,-0.0006800000322981767,0.7964799851132552,0.0,5.782
2018-04-09T05:30:00+1000,2.392200012803077,0.922799999985274,1.469400012817803,0.0,5.795066666666667
2018-04-09T05:35:00+1000,2.1615434390968744,0.9181767681271135,1.243366670969761,0.0,5.88
2018-04-09T05:40:00+1000,5.415999959947334,0.882548893027835,4.5334510669195,0.0,5.978
2018-04-09T05:45:00+1000,5.368727298013188,0.847242222362094,4.5214850756510945,0.0,6.0564
2018-04-09T05:50:00+1000,1.459444436530272,0.8107444469134009,0.648699989616871,0.0,6.129899999999999
2018-04-09T05:55:00+1000,1.804200021773576,0.7852133358849416,1.0189866858886345,0.0,6.1887
2018-04-09T06:00:00+1000,4.311943462373632,2.67048220846388,1.641461253909752,0.0,6.3602
2018-04-09T06:05:00+1000,3.6811999732255933,2.816482224994235,0.8647177482313584,0.0,6.6248000000000005
2018-04-09T06:10:00+1000,3.7206000086665147,2.5401955562167693,1.1804044524497455,0.0,6.8747
2018-04-09T06:15:00+1000,4.0105999749898915,2.438853328492906,1.5717466464969854,0.0,7.103366666666666
2018-04-09T06:20:00+1000,2.880917190295277,2.1779799890518183,0.7029372012434587,0.0,7.320600000000001
2018-04-09T06:25:00+1000,2.731199980676174,1.7941911186112294,0.9370088620649448,0.0,7.5068
2018-04-09T06:30:00+1000,2.290618190348825,0.8382622242139444,1.4523559661348806,0.0,7.6391
2018-04-09T06:35:00+1000,0.8068606105687637,0.21902667297671224,0.5878339375920514,0.0,7.6881
2018-04-09T06:40:00+1000,1.392995963758892,0.3517311050704054,1.127220413527296,-0.08595555483880941,7.742
2018-04-09T06:45:00+1000,1.8479232252140836,0.256640005843817,1.7339054435952046,-0.14262222422493803,7.774666666666666
2018-04-09T06:50:00+1000,1.1778504977503206,0.42932889190812845,0.8985216118026561,-0.150000005960464,7.84
2018-04-09T06:55:00+1000,1.474399989508092,0.22079999288130123,1.4032000023726778,-0.14960000574588722,7.8938999999999995
2018-04-09T07:00:00+1000,0.509020210882705,-0.6940399972535667,1.3562602128331172,-0.15320000469684564,7.8841
2018-04-09T07:05:00+1000,-0.0012000009790059999,-0.6972288896640139,0.8461622268582379,-0.15013333817323,7.8302
2018-04-09T07:10:00+1000,0.05159999519586561,-1.2284444496366707,1.4300444507930004,-0.150000005960464,7.728933333333332
2018-04-09T07:15:00+1000,-0.044717173139855806,-1.0825199991464614,1.2062694977780783,-0.168466671771473,7.5803
2018-04-09T07:20:00+1000,0.011999997794628053,-0.6325022264321642,0.8499022205670669,-0.20539999634027462,7.532933333333332
2018-04-09T07:25:00+1000,0.06016363207589481,-1.338828876415888,1.5948430136523455,-0.19585050516056282,7.4284
2018-04-09T07:30:00+1000,-0.039678781235007204,-1.2013800001144406,1.3559194012957083,-0.19421818241627503,7.284666666666666
2018-04-09T07:35:00+1000,-0.009800000526010802,-0.6886199998193312,0.8523533352174684,-0.17353333592414802,7.1883
2018-04-09T07:40:00+1000,0.02740808669966901,-1.123128889203071,1.3549450543432517,-0.20440807844051162,7.1246
2018-04-09T07:45:00+1000,-0.026399996951222405,-1.2087688866588804,1.4053688878400452,-0.22299999813238722,6.9874
2018-04-09T07:50:00+1000,0.052163633770412596,-1.8627199959754939,2.1254836258954466,-0.21059999614953986,6.86
2018-04-09T07:55:00+1000,0.013599941171705404,-4.427913349469503,4.628913292226692,-0.187400001585483,6.517
2018-04-09T08:00:00+1000,0.7407999613881109,-4.597513312233819,5.57151327593459,-0.23320000231265983,6.044966666666666
2018-04-09T08:05:00+1000,-0.029288888047966997,-3.7765978018442787,4.063797805106473,-0.31648889131016167,5.6251999999999995
2018-04-09T08:10:00+1000,0.41372719056904306,-4.674180006980896,5.294507199600338,-0.20660000205039938,5.1793000000000005
2018-04-09T08:15:00+1000,3.6224525153343423,-4.912199954986572,8.70923428933503,-0.1745818190141154,4.677866666666667
2018-04-09T08:20:00+1000,3.5134888835002975,-4.908288860321045,8.609733297750353,-0.18795555392901062,4.151933333333333
2018-04-09T08:25:00+1000,4.382018197094174,-4.8998311127556695,9.470503853336352,-0.1886545434865082,3.6309
2018-04-09T08:30:00+1000,2.5840485393699972,-4.673771123886108,7.457952998018625,-0.20013333476251982,3.1164
2018-04-09T08:35:00+1000,0.07279994755983321,-3.883957788149516,4.348335514399739,-0.39157777869039045,2.6574333333333335
2018-04-09T08:40:00+1000,3.101210012928103,-1.3172799943713471,4.825332433565783,-0.40684242626633244,2.2931999999999997
2018-04-09T08:45:00+1000,5.012199911624194,-0.0006688889206593949,5.624824343506609,-0.6119555429617561,2.254
2018-04-09T08:50:00+1000,6.480935262044271,-0.0006977778109204438,7.231877482741968,-0.750244442886776,2.254
2018-04-09T08:55:00+1000,6.565488836897744,-0.0007066666979030963,7.368684381766296,-0.8024888781706487,2.254
2018-04-09T09:00:00+1000,6.1679636138135745,-0.0007177778118703928,7.043570277176474,-0.8748888855510286,2.254
