,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
0,2021-06-14 08:50:00,193.22492,69.95207,10.6,147.83996,30.0,0.75,0.21,0.8,0.19
0,2021-06-14 08:55:00,140.9147,59.0,10.6,111.0,17.0747,0.75,0.21,0.8,0.19
0,2021-06-14 09:00:00,102.09,59.0,10.88,86.0,15.1,0.75,0.18,0.8,0.18
0,2021-06-14 09:05:00,141.02766,33.81,5.95,74.25766,9.4,0.75,0.18,0.8,0.18
0,2021-06-14 09:10:00,139.98829,32.36,5.95,66.81829,15.0,0.8,0.21,1.03,0.42
0,2021-06-14 09:15:00,130.835,32.0,6.0,58.985,13.73,0.75,0.14,0.8,0.18
0,2021-06-14 09:20:00,96.25855,31.15855,7.965,31.15855,7.73,0.75,0.18,0.8,0.18
0,2021-06-14 09:25:00,96.25641,31.15641,8.70167,31.15641,7.73,0.75,0.5,1.03,0.41
0,2021-06-14 09:30:00,86.24951,28.87951,9.0,28.87951,5.73,0.75,0.18,0.8,0.18
0,2021-06-14 09:35:00,98.64745,18.4,10.7,20.45,5.0,0.75,0.18,0.8,0.18
0,2021-06-14 09:40:00,99.44017,14.73,10.6,20.0,5.0,0.75,0.5,1.03,0.42
0,2021-06-14 09:45:00,100.25778,14.73,10.6,20.45,5.0,0.75,0.99,1.03,0.43
0,2021-06-14 09:50:00,98.85425,14.73,10.6,20.45,5.73,0.75,0.18,0.8,0.18
0,2021-06-14 09:55:00,101.95458,13.8,10.6,20.0,4.95,0.75,0.18,0.8,0.18
0,2021-06-14 10:00:00,76.46557,18.4,10.6,20.45,5.0,0.75,0.99,1.4,0.43
0,2021-06-14 10:05:00,85.82334,14.73,7.65,13.73,4.94548,0.8,0.14,0.73,0.18
0,2021-06-14 10:10:00,83.32303,16.11644,6.0,20.20339,5.0,0.75,0.18,0.8,0.18
0,2021-06-14 10:15:00,71.21221,19.08284,7.65,22.62203,13.73,0.8,0.14,0.8,0.18
0,2021-06-14 10:20:00,67.84583,18.4,14.0,20.45,12.53565,0.8,0.18,0.8,0.2
0,2021-06-14 10:25:00,57.37056,16.28573,10.7,20.0,6.74041,0.75,0.18,0.8,0.18
0,2021-06-14 10:30:00,44.11734,15.0,13.25266,8.48716,5.0,0.75,0.18,0.95,0.18
0,2021-06-14 10:35:00,67.36045,13.75455,15.0,6.0,4.88,0.75,0.34,1.0,0.41
0,2021-06-14 10:40:00,67.8352,13.75455,10.7,6.0,4.95,0.75,0.2,1.03,0.41
0,2021-06-14 10:45:00,69.6866,13.75455,15.0,7.03273,5.88,0.75,0.34,0.95,0.41
0,2021-06-14 10:50:00,59.77012,15.33549,10.7,9.5,5.73,0.75,0.18,0.95,0.18
0,2021-06-14 10:55:00,58.99785,14.73,15.0,8.68,4.95,0.75,0.21,0.95,0.2
0,2021-06-14 11:00:00,58.92415,13.8,13.8,9.5,4.95,0.75,0.2,0.95,0.2
0,2021-06-14 11:05:00,82.31013,18.4,14.0,13.73,7.49333,0.75,1.23,3.68,1.03
0,2021-06-14 11:10:00,81.16167,18.4,11.59,9.95,5.29,0.75,0.14,0.38,0.18
0,2021-06-14 11:15:00,68.0,18.61004,10.7,9.95,7.73,0.75,0.14,0.18357,0.18
0,2021-06-14 11:20:00,68.0,18.61,10.7,9.95,8.68,0.8,0.14,0.44,0.18
0,2021-06-14 11:25:00,68.0,18.4,10.6,9.95,8.68,0.75,0.14,0.50027,0.18
0,2021-06-14 11:30:00,67.78996,18.4,10.6,9.95,9.31571,0.75,0.14,0.70135,0.18
0,2021-06-14 11:35:00,71.47611,18.4,12.45,15.0,15.0,0.8,0.2,0.95,0.41
0,2021-06-14 11:40:00,58.5716,14.37984,13.8,14.98,7.73,0.75,0.99,1.94,0.41
0,2021-06-14 11:45:00,61.63992,12.75,15.0,13.46667,5.0,0.75,0.34,1.34499,0.41
0,2021-06-14 11:50:00,58.05017,12.75,15.0,9.5,4.49,0.75,0.99,1.94,0.42
0,2021-06-14 11:55:00,54.30122,12.75,17.52,9.5,5.0,0.75,1.0,2.87459,0.44
0,2021-06-14 12:00:00,63.41839,15.0,16.28,12.64299,8.68,0.75,1.0,3.4,0.99
