,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
24,2021-06-14 01:50:00,60.96249,24.9,10.7,14.98,10.54174,0.75,0.18,0.8,0.2
24,2021-06-14 01:55:00,59.47618,24.9,10.7,14.98,9.5,0.75,0.18,0.8,0.2
24,2021-06-14 02:00:00,58.90409,24.9,10.7,9.95,12.13588,0.8,0.34,1.03,0.42
24,2021-06-14 02:05:00,114.43366,24.9,10.6,9.95,6.3484,0.75,0.18,0.95,0.2
24,2021-06-14 02:10:00,90.65477,18.4,10.7,6.0,5.0,0.75,0.18,1.0,0.41
24,2021-06-14 02:15:00,64.77118,23.73,10.7,22.35,16.05,0.8,0.18,1.0,0.2
24,2021-06-14 02:20:00,90.16951,18.4,10.7,13.73,13.49628,0.8,0.18,0.8,0.2
24,2021-06-14 02:25:00,90.35231,18.4,10.6,8.68,8.68,0.75,0.18,0.95,0.2
24,2021-06-14 02:30:00,79.20219,18.4,10.6,7.73,8.68,0.75,0.18,0.8,0.18
24,2021-06-14 02:35:00,91.43263,21.20461,10.7,9.95,13.73,0.75,0.03,0.18,0.18
24,2021-06-14 02:40:00,95.44,18.4,10.7,9.29,8.68,0.75,0.18,0.8,0.18
24,2021-06-14 02:45:00,88.91421,19.1188,10.7,9.95,12.38935,0.75,0.03,0.18,0.18
24,2021-06-14 02:50:00,88.68383,18.4,10.6,7.73,8.49545,0.75,0.03,0.18,0.18
24,2021-06-14 02:55:00,87.44,18.4,10.6,8.68,8.68,0.75,0.03,0.18,0.18
24,2021-06-14 03:00:00,69.12937,18.4,10.7,7.73,12.57575,0.75,0.03,0.18,0.18
24,2021-06-14 03:05:00,118.97096,21.75995,14.0,9.61254,8.76741,0.75,0.14,0.18,0.18
24,2021-06-14 03:10:00,91.23771,17.59771,10.88,7.73,8.68,0.75,0.18,0.8,0.18
24,2021-06-14 03:15:00,88.41368,16.34705,10.7,9.95,8.49545,0.75,0.03,0.18,0.18
24,2021-06-14 03:20:00,95.44,16.60704,10.7,8.68,8.68,0.75,0.08668,0.19,0.18
24,2021-06-14 03:25:00,95.43905,15.0,10.7,8.05497,8.68,0.75,0.18,0.8,0.18
24,2021-06-14 03:30:00,95.44,15.0,10.7,8.05497,8.68,0.75,0.99,1.94,0.42
24,2021-06-14 03:35:00,136.40005,18.4,10.6,9.95,9.5,0.75,0.18,0.8,0.18
24,2021-06-14 03:40:00,172.60094,20.68,10.6,9.95,9.95,0.75,0.14,0.38,0.18
24,2021-06-14 03:45:00,61.839,18.4,10.7,7.73,5.73,0.75,0.14,0.38,0.18
24,2021-06-14 03:50:00,62.56701,18.4,10.6,7.73,4.88,0.75,0.14,0.44,0.18
24,2021-06-14 03:55:00,87.44,18.4,10.6,6.0,4.88,0.75,0.49,1.03,0.42
24,2021-06-14 04:00:00,71.35365,18.4,10.6,7.73,5.0,0.75,0.2,1.0,0.2
24,2021-06-14 04:05:00,73.93822,12.75,15.0,6.0,2.0,0.75,0.55579,0.66975,0.42
24,2021-06-14 04:10:00,74.27552,12.75,14.395,5.73,2.29,0.75,0.18,0.46382,0.41
24,2021-06-14 04:15:00,73.66763,12.75,13.8,6.0,2.29,0.75,0.99,0.8,0.44
24,2021-06-14 04:20:00,73.5077,12.75,13.8,6.98,2.77,0.8,0.21,0.68233,0.42
24,2021-06-14 04:25:00,73.14545,13.8,10.7,6.05942,5.73,0.8,0.18,0.72542,0.2
24,2021-06-14 04:30:00,73.14489,12.75,10.7,6.0,5.73,0.8,0.99,0.8,0.44
24,2021-06-14 04:35:00,73.1558,20.68,10.7,8.68,8.68,0.8,0.18,0.66961,0.2
24,2021-06-14 04:40:00,73.14194,18.4,10.6,7.73,5.73,0.8,0.18,0.65641,0.2
24,2021-06-14 04:45:00,72.40257,18.4,10.6,6.05942,5.73,0.8,0.34,0.9036,0.41
24,2021-06-14 04:50:00,72.39773,18.4,10.6,6.05942,5.73,0.8,1.0,0.8796,0.44
24,2021-06-14 04:55:00,72.76516,18.4,10.6,6.05942,5.73,0.8,0.18,0.68982,0.2
24,2021-06-14 05:00:00,71.98835,20.68,10.6,6.05942,5.73,0.8,0.18,0.78102,0.2
24,2021-06-14 05:05:00,76.84,12.75,10.6,6.98,3.68,0.8,0.14,0.46527,0.2
24,2021-06-14 05:10:00,72.98119,12.75,10.6,8.68,5.73,0.8,0.14,0.38,0.18
24,2021-06-14 05:15:00,77.69779,17.55123,10.6,15.15,5.73,0.8,0.14,0.8,0.2
24,2021-06-14 05:20:00,68.94739,18.4,13.8,20.45,5.73,0.8,0.18,1.0,0.41
24,2021-06-14 05:25:00,78.1528,13.26877,10.7,16.68,5.88,0.8,0.14,0.8,0.2
24,2021-06-14 05:30:00,68.18568,13.0,10.7,10.47851,3.68,0.8,0.2,1.03,0.41
24,2021-06-14 05:35:00,65.99122,13.0,10.7,9.95,3.68,0.8,0.4274,1.8,0.41
24,2021-06-14 05:40:00,68.16182,13.0,14.0,13.73,4.88,0.8,1.0,2.76759,1.03
24,2021-06-14 05:45:00,81.55461,13.0,10.7,16.34746,5.73,0.8,0.2,1.03,0.2
24,2021-06-14 05:50:00,106.27303,13.0,10.6,6.98,2.29,0.75,0.03,0.18991,0.18
24,2021-06-14 05:55:00,90.2,12.75,10.6,6.0,3.37,0.75,0.03,0.18991,0.18
24,2021-06-14 06:00:00,104.87485,12.75,10.6,6.0,2.29,0.75,0.03,0.18991,0.18
24,2021-06-14 06:05:00,65.5342,18.4,14.0,10.13366,2.29,0.75,0.14,0.73,0.18
24,2021-06-14 06:10:00,67.03378,18.4,10.6,16.9,1.98,0.75,0.99,1.94,1.0
24,2021-06-14 06:15:00,75.22003,18.4,10.6,20.16802,2.29,0.75,0.14,0.44991,0.18
24,2021-06-14 06:20:00,64.05766,18.4,14.12167,17.4,1.73,0.75,0.14,0.45,0.2
24,2021-06-14 06:25:00,95.44,18.4,14.0,30.0,2.8,0.75,0.07579,0.19,0.18
24,2021-06-14 06:30:00,89.33856,18.4,13.95568,26.4,2.77,0.75,0.0478,0.18,0.18
24,2021-06-14 06:35:00,61.99998,18.4,14.10167,10.78676,1.98,0.75,0.14,0.73,0.18
24,2021-06-14 06:40:00,87.44,18.4,14.73,30.0,2.78,0.75,1.0,1.8,0.42
24,2021-06-14 06:45:00,70.64972,18.4,14.0,20.16802,2.29,0.75,0.14,0.45,0.15
24,2021-06-14 06:50:00,89.0,18.4,14.10167,28.21439,2.78,0.75,0.14,0.18,0.18
24,2021-06-14 06:55:00,88.69168,18.4,13.9275,26.08646,2.77,0.75,0.03,0.18,0.18
24,2021-06-14 07:00:00,94.39996,18.4,14.18083,66.48146,2.29,0.75,0.19,0.73,0.18
24,2021-06-14 07:05:00,63.34486,24.9,20.8,52.47356,26.0,0.75,0.21,1.03,0.18
24,2021-06-14 07:10:00,54.92705,31.95,20.8,49.99838,9.95,0.75,0.14,0.18991,0.15
24,2021-06-14 07:15:00,62.0,28.2,20.8,42.0,16.05,0.75,0.03,0.2016,0.15
24,2021-06-14 07:20:00,62.92686,32.01,18.98,55.10795,26.0,0.75,0.2,0.8,0.18
24,2021-06-14 07:25:00,63.61222,33.81,27.01333,55.70563,26.0,0.75,1.0,3.66,0.43
24,2021-06-14 07:30:00,62.56516,45.0,18.98,74.40585,13.73,0.75,0.18,0.44,0.18
24,2021-06-14 07:35:00,113.45,59.0,20.8,111.0,26.0,0.75,0.14,0.44,0.01
24,2021-06-14 07:40:00,195.53423,114.52404,18.98,230.51,26.0,0.75,0.6,1.03,0.18
24,2021-06-14 07:45:00,140.62343,83.63362,20.8,146.0,30.0,0.75,0.14,0.44,0.0
24,2021-06-14 07:50:00,89.0,59.99,14.73,228.57195,28.9,0.75,0.49,1.0,0.18
24,2021-06-14 07:55:00,92.62016,59.0,18.98,111.0,13.73,0.75,0.14,0.8,0.07
24,2021-06-14 08:00:00,93.8369,59.32123,18.98,111.32123,9.95,0.75,0.18,0.8,0.18
24,2021-06-14 08:05:00,207.22036,181.22041,14.165,256.76,30.0,0.75,0.18,1.03,0.18
24,2021-06-14 08:10:00,131.0177,55.01774,10.6,149.78731,30.0,0.75,0.03,0.45,0.18
24,2021-06-14 08:15:00,204.94718,147.94713,10.6,233.50718,30.0,0.75,0.18,0.80991,0.42
24,2021-06-14 08:20:00,133.09381,76.09367,10.6,155.34015,28.9,0.75,0.18,0.8,0.19
24,2021-06-14 08:25:00,95.71242,38.72261,13.8,107.53051,23.37,0.75,0.14,0.73,0.18
24,2021-06-14 08:30:00,69.83011,33.81,10.7,86.0,15.1,0.75,0.49,0.80991,0.18
24,2021-06-14 08:35:00,205.26064,179.26058,10.6,256.76,30.0,0.75,0.6,0.80991,0.42
24,2021-06-14 08:40:00,125.70794,68.70788,10.6,149.03733,29.65,0.75,0.18,0.8,0.18
24,2021-06-14 08:45:00,128.28959,71.29982,10.6,147.83997,30.0,0.75,0.18,0.8,0.18
24,2021-06-14 08:50:00,126.95212,69.95207,10.6,147.83996,30.0,0.75,0.21,0.8,0.19
24,2021-06-14 08:55:00,93.94767,59.0,10.6,111.0,17.0747,0.75,0.21,0.8,0.19
24,2021-06-14 09:00:00,70.05983,59.0,10.88,86.0,15.1,0.75,0.18,0.8,0.18
24,2021-06-14 09:05:00,94.05885,33.81,5.95,74.25766,9.4,0.75,0.18,0.8,0.18
24,2021-06-14 09:10:00,89.36006,32.36,5.95,66.81829,15.0,0.8,0.21,1.03,0.42
24,2021-06-14 09:15:00,89.0,32.0,6.0,58.985,13.73,0.75,0.14,0.8,0.18
24,2021-06-14 09:20:00,68.8749,31.15855,7.965,31.15855,7.73,0.75,0.18,0.8,0.18
24,2021-06-14 09:25:00,70.73445,31.15641,8.70167,31.15641,7.73,0.75,0.5,1.03,0.41
24,2021-06-14 09:30:00,64.29597,28.87951,9.0,28.87951,5.73,0.75,0.18,0.8,0.18
24,2021-06-14 09:35:00,76.03958,18.4,10.7,20.45,5.0,0.75,0.18,0.8,0.18
24,2021-06-14 09:40:00,76.85111,14.73,10.6,20.0,5.0,0.75,0.5,1.03,0.42
24,2021-06-14 09:45:00,77.75124,14.73,10.6,20.45,5.0,0.75,0.99,1.03,0.43
24,2021-06-14 09:50:00,77.87195,14.73,10.6,20.45,5.73,0.75,0.18,0.8,0.18
24,2021-06-14 09:55:00,86.88951,13.8,10.6,20.0,4.95,0.75,0.18,0.8,0.18
24,2021-06-14 10:00:00,66.12536,18.4,10.6,20.45,5.0,0.75,0.99,1.4,0.43
24,2021-06-14 10:05:00,79.79,14.73,7.65,13.73,4.94548,0.8,0.14,0.73,0.18
24,2021-06-14 10:10:00,80.40194,16.11644,6.0,20.20339,5.0,0.75,0.18,0.8,0.18
24,2021-06-14 10:15:00,70.2573,19.08284,7.65,22.62203,13.73,0.8,0.14,0.8,0.18
24,2021-06-14 10:20:00,72.17777,18.4,14.0,20.45,12.53565,0.8,0.18,0.8,0.2
24,2021-06-14 10:25:00,61.24405,16.28573,10.7,20.0,6.74041,0.75,0.18,0.8,0.18
24,2021-06-14 10:30:00,46.77146,15.0,13.25266,8.48716,5.0,0.75,0.18,0.95,0.18
24,2021-06-14 10:35:00,72.63691,13.75455,15.0,6.0,4.88,0.75,0.34,1.0,0.41
24,2021-06-14 10:40:00,70.36181,13.75455,10.7,6.0,4.95,0.75,0.2,1.03,0.41
24,2021-06-14 10:45:00,71.90023,13.75455,15.0,7.03273,5.88,0.75,0.34,0.95,0.41
24,2021-06-14 10:50:00,62.90262,15.33549,10.7,9.5,5.73,0.75,0.18,0.95,0.18
24,2021-06-14 10:55:00,62.88038,14.73,15.0,8.68,4.95,0.75,0.21,0.95,0.2
24,2021-06-14 11:00:00,61.67819,13.8,13.8,9.5,4.95,0.75,0.2,0.95,0.2
24,2021-06-14 11:05:00,85.56,18.4,14.0,13.73,7.49333,0.75,1.23,3.68,1.03
24,2021-06-14 11:10:00,81.41602,18.4,11.59,9.95,5.29,0.75,0.14,0.38,0.18
24,2021-06-14 11:15:00,65.73792,18.61004,10.7,9.95,7.73,0.75,0.14,0.18357,0.18
24,2021-06-14 11:20:00,64.46522,18.61,10.7,9.95,8.68,0.8,0.14,0.44,0.18
24,2021-06-14 11:25:00,63.60651,18.4,10.6,9.95,8.68,0.75,0.14,0.50027,0.18
24,2021-06-14 11:30:00,62.8442,18.4,10.6,9.95,9.31571,0.75,0.14,0.70135,0.18
24,2021-06-14 11:35:00,65.55112,18.4,12.45,15.0,15.0,0.8,0.2,0.95,0.41
24,2021-06-14 11:40:00,52.06501,14.37984,13.8,14.98,7.73,0.75,0.99,1.94,0.41
24,2021-06-14 11:45:00,55.25542,12.75,15.0,13.46667,5.0,0.75,0.34,1.34499,0.41
24,2021-06-14 11:50:00,52.37069,12.75,15.0,9.5,4.49,0.75,0.99,1.94,0.42
24,2021-06-14 11:55:00,49.11501,12.75,17.52,9.5,5.0,0.75,1.0,2.87459,0.44
24,2021-06-14 12:00:00,56.18,15.0,16.28,12.64299,8.68,0.75,1.0,3.4,0.99
24,2021-06-14 12:05:00,50.1087,18.4,15.27977,14.98,4.49,0.75,1.0,2.46063,0.7
24,2021-06-14 12:10:00,48.65972,13.397,25.1,9.48821,4.49,0.75,1.14761,3.4,0.99
24,2021-06-14 12:15:00,51.99493,12.75,20.8,8.88,4.49,0.75,1.0,2.04251,0.99
24,2021-06-14 12:20:00,50.76319,12.75,15.0,9.36,4.88,0.75,1.0,2.25571,0.85429
24,2021-06-14 12:25:00,48.73347,12.75,17.52,6.0,4.49,0.75,1.19,3.4,0.7
24,2021-06-14 12:30:00,53.90248,12.75,15.0,9.5,5.0,0.75,0.2,0.95,0.18
24,2021-06-14 12:35:00,55.05229,12.75,17.01665,12.66667,5.0,0.75,1.0,1.52665,0.7
24,2021-06-14 12:40:00,64.27673,15.02525,15.0,14.98,9.5,0.8,1.0,1.03,0.7
24,2021-06-14 12:45:00,57.79392,15.02525,15.0,14.98,9.5,0.8,0.99,1.03,0.42
24,2021-06-14 12:50:00,48.80431,12.75,17.52,9.5,5.0,0.75,1.19,3.26517,0.99
24,2021-06-14 12:55:00,53.11828,15.02525,15.0,9.5,9.5,0.8,1.0,2.44255,0.44
24,2021-06-14 13:00:00,57.83078,18.4,13.8,13.4,9.5,0.8,0.21,1.03,0.41
24,2021-06-14 13:05:00,57.98174,22.08895,13.8,15.0,15.0,0.8,0.34,1.11285,0.41
24,2021-06-14 13:10:00,58.77678,17.14042,13.8,9.95,9.5,0.8,0.21,1.03,0.41
24,2021-06-14 13:15:00,74.26725,18.4,15.7075,12.04355,15.0,0.8,0.99,1.8,0.44
24,2021-06-14 13:20:00,73.95087,17.79,13.8,9.95,10.17151,0.8,0.34,1.03,0.44
24,2021-06-14 13:25:00,87.44,16.15926,13.8,9.95,9.42981,0.8,0.34,1.03,0.42
24,2021-06-14 13:30:00,61.63928,18.4,13.8,18.74353,15.1,0.8,0.21,1.0,0.41
24,2021-06-14 13:35:00,56.1258,13.41571,13.8,9.5,7.73,0.8,0.34,1.03,0.41
24,2021-06-14 13:40:00,77.96513,15.0,12.62991,9.95,9.5,0.8,0.2,0.95,0.41
24,2021-06-14 13:45:00,85.96,13.99,12.36,9.95,5.42147,0.8,0.34,1.03,0.42
24,2021-06-14 13:50:00,88.39075,12.75,12.36,9.95,5.0,0.8,0.2,0.8,0.41
24,2021-06-14 13:55:00,87.44,12.75,11.295,9.95,5.13151,0.8,0.18,0.8,0.41
24,2021-06-14 14:00:00,104.89411,12.77822,11.3525,9.95,4.88,0.8,0.21,0.95,0.42
24,2021-06-14 14:05:00,37.88198,12.75,13.8,7.73,4.49,0.75,0.99,1.8,0.42
24,2021-06-14 14:10:00,61.70071,13.37591,14.0,7.73,5.0,0.8,0.49,1.03,0.44
24,2021-06-14 14:15:00,95.45789,14.30215,14.0,8.68,5.59634,0.8,0.49,1.03,0.44
24,2021-06-14 14:20:00,95.44,15.36883,13.8,8.36883,5.4185,0.8,0.21,0.8,0.42
24,2021-06-14 14:25:00,91.94507,17.79,13.8,10.62585,7.89415,0.8,0.19,0.8,0.41
24,2021-06-14 14:30:00,96.07591,13.99,13.8,8.88,5.42147,0.8,0.34,0.95,0.41
24,2021-06-14 14:35:00,98.21432,13.99,10.6,8.88,4.49,0.8,0.14,0.45,0.2
24,2021-06-14 14:40:00,77.39157,14.73,10.6,8.68,5.0,0.8,0.14,0.73,0.2
24,2021-06-14 14:45:00,87.44,13.29213,10.6,7.73,5.0,0.8,0.14,0.8,0.18
24,2021-06-14 14:50:00,95.44,13.29213,10.6,8.88,5.0,0.8,0.18,0.95,0.41
24,2021-06-14 14:55:00,95.44,18.66697,10.6,6.0,4.49,0.8,0.14,0.8,0.2
24,2021-06-14 15:00:00,102.39024,13.0,10.6,6.0,2.78,0.8,0.14,0.8,0.18
24,2021-06-14 15:05:00,56.18,32.36,10.7,6.98,2.77,0.8,0.14,0.89816,0.18
24,2021-06-14 15:10:00,96.68896,32.0,10.6,5.73,3.08,0.8,0.14,0.44,0.18
24,2021-06-14 15:15:00,93.1203,18.4,10.7,7.93,3.08,0.8,0.14,0.44,0.18
24,2021-06-14 15:20:00,87.44,30.0,10.7,15.15,4.49,0.8,0.14,0.38,0.18
24,2021-06-14 15:25:00,95.44,24.9,10.7,20.45,4.49,0.8,0.14,0.73,0.18
24,2021-06-14 15:30:00,107.82842,24.9,13.8,24.01,5.0,0.8,0.14,0.45,0.18
24,2021-06-14 15:35:00,55.51157,27.47857,14.0,33.33,5.0,0.8,0.14,0.38,0.18
24,2021-06-14 15:40:00,76.13647,32.0,10.7,50.68,5.88,0.8,0.14,0.38,0.18
24,2021-06-14 15:45:00,70.31832,32.36,10.7,49.98,7.71,0.8,0.14,0.38,0.18
24,2021-06-14 15:50:00,89.27844,33.81,7.73,57.04002,7.73,0.8,0.14,0.45,0.18
24,2021-06-14 15:55:00,138.8924,58.7246,7.73,86.0,13.73,0.8,0.18,0.8,0.18
24,2021-06-14 16:00:00,136.69601,29.24601,6.0,50.68,7.73,0.8,0.05,0.38,0.18
24,2021-06-14 16:05:00,34.78076,29.95244,20.9,86.0,4.95,0.8,0.18,0.8,0.18
24,2021-06-14 16:10:00,69.09169,32.0,17.52,49.98,9.6,0.8,0.14,0.5,0.18
24,2021-06-14 16:15:00,68.67933,32.0,20.9,49.98,9.38,0.8,0.05,0.38,0.18
24,2021-06-14 16:20:00,108.43665,53.98665,14.0,86.0,15.0,0.8,0.18,0.8,0.18
24,2021-06-14 16:25:00,136.38696,50.39701,12.36,86.0,15.0,0.8,0.05,0.38,0.18
24,2021-06-14 16:30:00,117.99995,40.54995,10.7,86.0,15.0,0.8,0.14,0.45,0.18
24,2021-06-14 16:35:00,65.60362,25.0,20.9,86.0,22.0,0.8,0.05,0.38,0.18
24,2021-06-14 16:40:00,63.29909,25.0,20.8,40.88,13.73,0.8,0.03,0.19,0.15
24,2021-06-14 16:45:00,98.68688,30.3,20.8,61.22688,15.0,0.8,0.03,0.19,0.15
24,2021-06-14 16:50:00,117.9999,32.01,20.0,93.46288,15.1,0.8,0.18,0.8,0.18
24,2021-06-14 16:55:00,118.00009,32.0,18.98,86.0,15.1,0.8,0.03,0.38,0.18
24,2021-06-14 17:00:00,98.00024,30.3,20.0,86.0,15.0,0.8,0.05,0.38,0.18
24,2021-06-14 17:05:00,61.38277,59.99,24.2,86.0,13.73,0.8,0.03,0.38,0.18
24,2021-06-14 17:10:00,89.00005,60.36,20.0,99.0,13.73,0.8,0.03,0.18,0.18
24,2021-06-14 17:15:00,0.00018,43.20365,24.2,99.0,9.95,0.8,0.03,0.38,0.18
24,2021-06-14 17:20:00,0.0,42.71029,24.2,86.0,9.6,0.8,0.03,0.38,0.19
24,2021-06-14 17:25:00,5.9728,31.95,24.2,86.0,9.95,0.8,0.14,1.03,0.41
24,2021-06-14 17:30:00,0.00018,42.7104,23.73,200.0,26.0,0.89,0.14,1.03,0.41
24,2021-06-14 17:35:00,64.94079,83.05008,24.0592,1052.49,22.0,0.8,0.14,1.03,0.41
24,2021-06-14 17:40:00,83.29983,59.0,20.9,379.61595,13.73,0.8,0.14,0.45,0.18
24,2021-06-14 17:45:00,67.41897,59.0,20.9,499.0,23.37,0.8,0.14,0.45,0.18
24,2021-06-14 17:50:00,61.00991,63.0,20.9,1043.174,26.0,0.9,0.14,0.45,0.18
24,2021-06-14 17:55:00,118.09588,59.0,20.9,406.775,13.73,0.8,0.14,0.45,0.18
24,2021-06-14 18:00:00,98.6,108.59009,20.9,1086.28353,22.0,0.8,0.03,0.19,0.18
24,2021-06-14 18:05:00,7873.74789,7816.74789,20.9,12500.0,26.0,0.8,0.03,0.18,0.15
24,2021-06-14 18:10:00,-37.28298,532.99412,20.9,1002.19118,12.89,0.8,0.03,0.18,0.15
24,2021-06-14 18:15:00,-114.3452,99.99,20.0,919.21472,22.0,0.9,0.03,0.18,0.07
24,2021-06-14 18:20:00,-190.0,150.0,20.9,836.91551,3.89,0.8,0.03,0.18,0.07
24,2021-06-14 18:25:00,-61.43952,59.0,20.9,973.72992,9.6,0.8,0.03,0.18,0.15
24,2021-06-14 18:30:00,-121.15001,24.9,20.9,923.46955,12.89,1.01,0.14,0.5,0.2
24,2021-06-14 18:35:00,119.11294,74.0,20.9,1307.7136,22.0,0.8,0.14,0.44,0.18
24,2021-06-14 18:40:00,89.0,24.9,20.9,1159.7954,26.0,0.95,0.03,0.18,0.15
24,2021-06-14 18:45:00,9.47827,18.65,20.9,1000.0,16.44028,0.8,0.03,0.38,0.18
24,2021-06-14 18:50:00,-14.77089,18.4,21.01,1000.0,12.89,0.8,0.2,1.03,0.2
24,2021-06-14 18:55:00,9.52906,18.4,20.9,1000.0,16.44,0.8,0.14,0.44,0.18
24,2021-06-14 19:00:00,-25.9783,20.6236,21.01,1000.0,12.89,0.8,0.03,0.18,0.18
24,2021-06-14 19:05:00,214.48391,104.46415,20.9,1000.0,22.0,0.8,0.01,0.18,0.18
24,2021-06-14 19:10:00,87.72735,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
24,2021-06-14 19:15:00,87.44,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
24,2021-06-14 19:20:00,34.42488,24.9,20.9,500.0,8.49,0.8,0.14,0.5,0.18
24,2021-06-14 19:25:00,35.96301,24.9,20.9,276.05039,8.49,0.8,0.18,0.5,0.18
24,2021-06-14 19:30:00,72.77777,24.9,20.9,327.27495,9.38,0.8,0.14,0.38,0.18
24,2021-06-14 19:35:00,98.82053,24.9,14.73,221.59849,8.49,0.8,0.03,0.38,0.18
24,2021-06-14 19:40:00,-200.0,24.9,24.2,697.00731,8.5364,0.8,0.5,1.03,0.2
24,2021-06-14 19:45:00,-200.0,25.0,24.2,99.65,2.29,0.8,0.2,1.03,0.42
24,2021-06-14 19:50:00,-39.75986,65.15714,24.2,240.2,8.4958,0.8,0.14,0.45,0.2
24,2021-06-14 19:55:00,1e-05,96.81013,24.2,991.93029,9.99,0.8,0.14,0.45,0.2
24,2021-06-14 20:00:00,59.45683,99.99,24.2,1026.18836,22.63897,0.8,0.2,1.03,0.2
24,2021-06-14 20:05:00,273.55232,58.51465,20.8,1000.0,22.0,0.8,0.03,0.38,0.18
24,2021-06-14 20:10:00,142.69671,49.39075,20.9,500.0,22.0,0.8,0.03,0.38,0.18
24,2021-06-14 20:15:00,118.0,31.95,20.8,410.64345,16.4006,0.8,0.03,0.38,0.18
24,2021-06-14 20:20:00,118.0,28.2,20.0,433.35375,15.0,0.8,0.14,0.45,0.18
24,2021-06-14 20:25:00,118.0,24.9,18.98,434.78813,15.0,0.8,0.14,0.45,0.18
24,2021-06-14 20:30:00,107.38846,24.9,18.98,519.94846,15.0,0.8,0.18,0.8,0.18
24,2021-06-14 20:35:00,137.9,24.9,18.98,442.74184,3.69,0.8,0.14,0.45,0.2
24,2021-06-14 20:40:00,118.0,24.9,18.98,268.04229,3.69,0.8,0.14,0.45,0.2
24,2021-06-14 20:45:00,102.35,24.9,18.98,274.74548,3.69,0.8,0.19,1.03,0.2
24,2021-06-14 20:50:00,102.34196,24.9,13.7,243.76995,3.69,0.8,0.14,1.0,0.18
24,2021-06-14 20:55:00,101.80112,24.9,10.6,243.76995,4.49,0.8,0.19,1.03,0.2
24,2021-06-14 21:00:00,87.44,24.9,10.6,143.16808,4.49,0.8,0.19,1.03,0.2
24,2021-06-14 21:05:00,101.28149,24.9,10.6,200.0,9.6,0.8,0.18,0.8,0.18
24,2021-06-14 21:10:00,87.44,24.9,10.6,141.38432,9.6,0.8,0.18,0.8,0.18
24,2021-06-14 21:15:00,78.20998,24.9,10.79,200.0,13.73,0.8,0.18,1.03,0.19
24,2021-06-14 21:20:00,87.44,24.9,10.6,131.59517,15.1,0.8,0.03,0.38,0.18
24,2021-06-14 21:25:00,88.99998,24.9,10.6,100.89,15.1,0.8,0.03,0.38,0.18
24,2021-06-14 21:30:00,88.99998,24.9,10.6,135.67918,15.1,0.8,0.14,0.8,0.2
24,2021-06-14 21:35:00,109.70019,24.9,10.6,129.17846,15.1,0.95,0.05,0.45,0.19
