,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
12,2021-01-22 03:30:00,31.34206,11.0,7.73,1.73,1.6,0.88,1.1,3.68,0.99
12,2021-01-22 03:35:00,33.92013,11.0,6.0,1.95,1.6,0.88,1.1,3.68,0.99
12,2021-01-22 03:40:00,33.66783,7.98,6.75,1.73,1.54783,0.88,1.1,3.68,0.99
12,2021-01-22 03:45:00,30.15,11.68,10.99,1.73,1.03,0.88,1.1,4.49,1.0
12,2021-01-22 03:50:00,30.61,11.0,10.99,1.73,1.49,0.88,3.68,4.61,1.0
12,2021-01-22 03:55:00,25.71,11.68,11.55,1.0,1.0,0.87,1.1,7.3,0.99
12,2021-01-22 04:00:00,25.71,11.68,11.81,1.0,1.0,0.87,1.1,7.3,0.99
12,2021-01-22 04:05:00,32.33604,7.98,11.0,2.62,1.49,0.88,2.95,3.68,0.99
12,2021-01-22 04:10:00,32.36007,7.98,10.99,2.78,1.49,0.88,2.92572,3.68,0.99
12,2021-01-22 04:15:00,32.09309,7.98,11.0,3.10303,1.6,0.88,2.9519,3.68,0.99
12,2021-01-22 04:20:00,35.20002,7.98,13.95,5.73,1.7,0.88,1.23,3.67,0.99
12,2021-01-22 04:25:00,36.1567,7.98,11.0,3.68,1.6,0.88,1.23,3.67,1.0
12,2021-01-22 04:30:00,36.02071,13.48,11.0,3.0,1.6,0.88,1.23,3.67,1.03
12,2021-01-22 04:35:00,36.02071,11.68,11.0,3.68,1.6,0.88,1.23,3.67,1.03
12,2021-01-22 04:40:00,39.92517,11.68,11.0,5.0,1.6,0.88,1.23,3.68,1.03
12,2021-01-22 04:45:00,36.736,7.0,9.24,3.68,1.6,0.88,1.1,3.67,1.0
12,2021-01-22 04:50:00,40.73003,7.0,8.3,3.68,1.6,0.88,1.1,3.67,1.0
12,2021-01-22 04:55:00,36.19026,7.0,7.39417,3.0,1.6,0.88,1.23,3.67,1.03
12,2021-01-22 05:00:00,36.20335,7.0,8.3,4.0,2.0,0.88,1.23,3.68,1.0
12,2021-01-22 05:05:00,40.73004,9.99,7.73,3.68,1.98,0.88,1.1,3.68,1.03
12,2021-01-22 05:10:00,40.73003,9.99,6.0,4.0,1.95,0.88,0.81,1.99,0.95
12,2021-01-22 05:15:00,36.48407,6.59024,6.0,4.0,1.7,0.88,1.0,1.99,0.99
12,2021-01-22 05:20:00,39.99459,7.0,6.0,3.68,1.7,0.88,1.0,3.67,1.0
12,2021-01-22 05:25:00,40.73004,7.98,6.0,5.73,2.0,0.88,0.81,1.99,0.99
12,2021-01-22 05:30:00,36.7864,5.73,6.0,4.0,1.79285,0.88,1.0,1.99,0.95
12,2021-01-22 05:35:00,40.73003,10.98,10.99,4.20555,2.0,0.88,0.81,1.99,0.43
12,2021-01-22 05:40:00,40.99053,10.98,6.0,5.99048,2.29,0.88,0.99,3.67,0.99
