,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
48,2021-06-14 02:35:00,91.28461,21.20461,10.7,9.95,13.73,0.75,0.03,0.18,0.18
48,2021-06-14 02:40:00,95.75581,18.4,10.7,9.29,8.68,0.75,0.18,0.8,0.18
48,2021-06-14 02:45:00,89.1988,19.1188,10.7,9.95,12.38935,0.75,0.03,0.18,0.18
48,2021-06-14 02:50:00,88.48,18.4,10.6,7.73,8.49545,0.75,0.03,0.18,0.18
48,2021-06-14 02:55:00,86.74537,18.4,10.6,8.68,8.68,0.75,0.03,0.18,0.18
48,2021-06-14 03:00:00,67.48,18.4,10.7,7.73,12.57575,0.75,0.03,0.18,0.18
48,2021-06-14 03:05:00,114.89,21.75995,14.0,9.61254,8.76741,0.75,0.14,0.18,0.18
48,2021-06-14 03:10:00,91.09,17.59771,10.88,7.73,8.68,0.75,0.18,0.8,0.18
48,2021-06-14 03:15:00,88.15867,16.34705,10.7,9.95,8.49545,0.75,0.03,0.18,0.18
48,2021-06-14 03:20:00,94.14994,16.60704,10.7,8.68,8.68,0.75,0.08668,0.19,0.18
48,2021-06-14 03:25:00,93.62914,15.0,10.7,8.05497,8.68,0.75,0.18,0.8,0.18
48,2021-06-14 03:30:00,93.60473,15.0,10.7,8.05497,8.68,0.75,0.99,1.94,0.42
48,2021-06-14 03:35:00,135.25085,18.4,10.6,9.95,9.5,0.75,0.18,0.8,0.18
48,2021-06-14 03:40:00,172.06154,20.68,10.6,9.95,9.95,0.75,0.14,0.38,0.18
48,2021-06-14 03:45:00,61.99,18.4,10.7,7.73,5.73,0.75,0.14,0.38,0.18
48,2021-06-14 03:50:00,62.38579,18.4,10.6,7.73,4.88,0.75,0.14,0.44,0.18
48,2021-06-14 03:55:00,87.64907,18.4,10.6,6.0,4.88,0.75,0.49,1.03,0.42
48,2021-06-14 04:00:00,71.11761,18.4,10.6,7.73,5.0,0.75,0.2,1.0,0.2
48,2021-06-14 04:05:00,70.6,12.75,15.0,6.0,2.0,0.75,0.55579,0.66975,0.42
48,2021-06-14 04:10:00,70.6,12.75,14.395,5.73,2.29,0.75,0.18,0.46382,0.41
48,2021-06-14 04:15:00,70.6,12.75,13.8,6.0,2.29,0.75,0.99,0.8,0.44
48,2021-06-14 04:20:00,70.6,12.75,13.8,6.98,2.77,0.8,0.21,0.68233,0.42
48,2021-06-14 04:25:00,70.6,13.8,10.7,6.05942,5.73,0.8,0.18,0.72542,0.2
48,2021-06-14 04:30:00,70.6,12.75,10.7,6.0,5.73,0.8,0.99,0.8,0.44
48,2021-06-14 04:35:00,70.6,20.68,10.7,8.68,8.68,0.8,0.18,0.66961,0.2
48,2021-06-14 04:40:00,70.6,18.4,10.6,7.73,5.73,0.8,0.18,0.65641,0.2
48,2021-06-14 04:45:00,70.6,18.4,10.6,6.05942,5.73,0.8,0.34,0.9036,0.41
48,2021-06-14 04:50:00,70.6,18.4,10.6,6.05942,5.73,0.8,1.0,0.8796,0.44
48,2021-06-14 04:55:00,70.6,18.4,10.6,6.05942,5.73,0.8,0.18,0.68982,0.2
48,2021-06-14 05:00:00,70.6,20.68,10.6,6.05942,5.73,0.8,0.18,0.78102,0.2
48,2021-06-14 05:05:00,76.7156,12.75,10.6,6.98,3.68,0.8,0.14,0.46527,0.2
48,2021-06-14 05:10:00,73.12404,12.75,10.6,8.68,5.73,0.8,0.14,0.38,0.18
48,2021-06-14 05:15:00,78.72086,17.55123,10.6,15.15,5.73,0.8,0.14,0.8,0.2
48,2021-06-14 05:20:00,70.6,18.4,13.8,20.45,5.73,0.8,0.18,1.0,0.41
48,2021-06-14 05:25:00,80.46722,13.26877,10.7,16.68,5.88,0.8,0.14,0.8,0.2
48,2021-06-14 05:30:00,70.6,13.0,10.7,10.47851,3.68,0.8,0.2,1.03,0.41
48,2021-06-14 05:35:00,68.3391,13.0,10.7,9.95,3.68,0.8,0.4274,1.8,0.41
48,2021-06-14 05:40:00,70.6,13.0,14.0,13.73,4.88,0.8,1.0,2.76759,1.03
48,2021-06-14 05:45:00,84.88942,13.0,10.7,16.34746,5.73,0.8,0.2,1.03,0.2
48,2021-06-14 05:50:00,113.16252,13.0,10.6,6.98,2.29,0.75,0.03,0.18991,0.18
48,2021-06-14 05:55:00,96.59837,12.75,10.6,6.0,3.37,0.75,0.03,0.18991,0.18
48,2021-06-14 06:00:00,114.89,12.75,10.6,6.0,2.29,0.75,0.03,0.18991,0.18
48,2021-06-14 06:05:00,70.6,18.4,14.0,10.13366,2.29,0.75,0.14,0.73,0.18
48,2021-06-14 06:10:00,71.4004,18.4,10.6,16.9,1.98,0.75,0.99,1.94,1.0
48,2021-06-14 06:15:00,81.93224,18.4,10.6,20.16802,2.29,0.75,0.14,0.44991,0.18
48,2021-06-14 06:20:00,70.6,18.4,14.12167,17.4,1.73,0.75,0.14,0.45,0.2
48,2021-06-14 06:25:00,110.11403,18.4,14.0,30.0,2.8,0.75,0.07579,0.19,0.18
48,2021-06-14 06:30:00,103.60537,18.4,13.95568,26.4,2.77,0.75,0.0478,0.18,0.18
48,2021-06-14 06:35:00,70.34271,18.4,14.10167,10.78676,1.98,0.75,0.14,0.73,0.18
48,2021-06-14 06:40:00,101.58006,18.4,14.73,30.0,2.78,0.75,1.0,1.8,0.42
48,2021-06-14 06:45:00,81.93203,18.4,14.0,20.16802,2.29,0.75,0.14,0.45,0.15
48,2021-06-14 06:50:00,107.95815,18.4,14.10167,28.21439,2.78,0.75,0.14,0.18,0.18
48,2021-06-14 06:55:00,105.17916,18.4,13.9275,26.08646,2.77,0.75,0.03,0.18,0.18
48,2021-06-14 07:00:00,128.77352,18.4,14.18083,66.48146,2.29,0.75,0.19,0.73,0.18
48,2021-06-14 07:05:00,72.78,24.9,20.8,52.47356,26.0,0.75,0.21,1.03,0.18
48,2021-06-14 07:10:00,62.73,31.95,20.8,49.99838,9.95,0.75,0.14,0.18991,0.15
48,2021-06-14 07:15:00,69.18602,28.2,20.8,42.0,16.05,0.75,0.03,0.2016,0.15
48,2021-06-14 07:20:00,70.6,32.01,18.98,55.10795,26.0,0.75,0.2,0.8,0.18
48,2021-06-14 07:25:00,70.6,33.81,27.01333,55.70563,26.0,0.75,1.0,3.66,0.43
48,2021-06-14 07:30:00,70.6,45.0,18.98,74.40585,13.73,0.75,0.18,0.44,0.18
48,2021-06-14 07:35:00,128.83436,59.0,20.8,111.0,26.0,0.75,0.14,0.44,0.01
48,2021-06-14 07:40:00,227.29605,114.52404,18.98,230.51,26.0,0.75,0.6,1.03,0.18
48,2021-06-14 07:45:00,166.76485,83.63362,20.8,146.0,30.0,0.75,0.14,0.44,0.0
48,2021-06-14 07:50:00,102.29269,59.99,14.73,228.57195,28.9,0.75,0.49,1.0,0.18
48,2021-06-14 07:55:00,107.73103,59.0,18.98,111.0,13.73,0.75,0.14,0.8,0.07
48,2021-06-14 08:00:00,107.26416,59.32123,18.98,111.32123,9.95,0.75,0.18,0.8,0.18
48,2021-06-14 08:05:00,235.46684,181.22041,14.165,256.76,30.0,0.75,0.18,1.03,0.18
48,2021-06-14 08:10:00,151.5297,55.01774,10.6,149.78731,30.0,0.75,0.03,0.45,0.18
48,2021-06-14 08:15:00,235.67133,147.94713,10.6,233.50718,30.0,0.75,0.18,0.80991,0.42
48,2021-06-14 08:20:00,154.81001,76.09367,10.6,155.34015,28.9,0.75,0.18,0.8,0.19
48,2021-06-14 08:25:00,110.99709,38.72261,13.8,107.53051,23.37,0.75,0.14,0.73,0.18
48,2021-06-14 08:30:00,79.38723,33.81,10.7,86.0,15.1,0.75,0.49,0.80991,0.18
48,2021-06-14 08:35:00,236.17256,179.26058,10.6,256.76,30.0,0.75,0.6,0.80991,0.42
48,2021-06-14 08:40:00,146.36582,68.70788,10.6,149.03733,29.65,0.75,0.18,0.8,0.18
48,2021-06-14 08:45:00,149.39756,71.29982,10.6,147.83997,30.0,0.75,0.18,0.8,0.18
48,2021-06-14 08:50:00,147.80891,69.95207,10.6,147.83996,30.0,0.75,0.21,0.8,0.19
48,2021-06-14 08:55:00,108.95052,59.0,10.6,111.0,17.0747,0.75,0.21,0.8,0.19
48,2021-06-14 09:00:00,79.67603,59.0,10.88,86.0,15.1,0.75,0.18,0.8,0.18
48,2021-06-14 09:05:00,110.13975,33.81,5.95,74.25766,9.4,0.75,0.18,0.8,0.18
48,2021-06-14 09:10:00,109.32518,32.36,5.95,66.81829,15.0,0.8,0.21,1.03,0.42
48,2021-06-14 09:15:00,103.21274,32.0,6.0,58.985,13.73,0.75,0.14,0.8,0.18
48,2021-06-14 09:20:00,77.40828,31.15855,7.965,31.15855,7.73,0.75,0.18,0.8,0.18
48,2021-06-14 09:25:00,78.12424,31.15641,8.70167,31.15641,7.73,0.75,0.5,1.03,0.41
48,2021-06-14 09:30:00,70.6,28.87951,9.0,28.87951,5.73,0.75,0.18,0.8,0.18
48,2021-06-14 09:35:00,82.58534,18.4,10.7,20.45,5.0,0.75,0.18,0.8,0.18
48,2021-06-14 09:40:00,83.47,14.73,10.6,20.0,5.0,0.75,0.5,1.03,0.42
48,2021-06-14 09:45:00,83.96764,14.73,10.6,20.45,5.0,0.75,0.99,1.03,0.43
48,2021-06-14 09:50:00,83.61311,14.73,10.6,20.45,5.73,0.75,0.18,0.8,0.18
48,2021-06-14 09:55:00,93.30987,13.8,10.6,20.0,4.95,0.75,0.18,0.8,0.18
48,2021-06-14 10:00:00,70.6,18.4,10.6,20.45,5.0,0.75,0.99,1.4,0.43
48,2021-06-14 10:05:00,82.389,14.73,7.65,13.73,4.94548,0.8,0.14,0.73,0.18
48,2021-06-14 10:10:00,81.66632,16.11644,6.0,20.20339,5.0,0.75,0.18,0.8,0.18
48,2021-06-14 10:15:00,70.6,19.08284,7.65,22.62203,13.73,0.8,0.14,0.8,0.18
48,2021-06-14 10:20:00,70.6,18.4,14.0,20.45,12.53565,0.8,0.18,0.8,0.2
48,2021-06-14 10:25:00,60.6,16.28573,10.7,20.0,6.74041,0.75,0.18,0.8,0.18
48,2021-06-14 10:30:00,46.21411,15.0,13.25266,8.48716,5.0,0.75,0.18,0.95,0.18
48,2021-06-14 10:35:00,70.6,13.75455,15.0,6.0,4.88,0.75,0.34,1.0,0.41
48,2021-06-14 10:40:00,70.6,13.75455,10.7,6.0,4.95,0.75,0.2,1.03,0.41
48,2021-06-14 10:45:00,70.6,13.75455,15.0,7.03273,5.88,0.75,0.34,0.95,0.41
48,2021-06-14 10:50:00,63.19549,15.33549,10.7,9.5,5.73,0.75,0.18,0.95,0.18
48,2021-06-14 10:55:00,62.75369,14.73,15.0,8.68,4.95,0.75,0.21,0.95,0.2
48,2021-06-14 11:00:00,62.2809,13.8,13.8,9.5,4.95,0.75,0.2,0.95,0.2
48,2021-06-14 11:05:00,85.05839,18.4,14.0,13.73,7.49333,0.75,1.23,3.68,1.03
48,2021-06-14 11:10:00,82.03406,18.4,11.59,9.95,5.29,0.75,0.14,0.38,0.18
48,2021-06-14 11:15:00,68.08673,18.61004,10.7,9.95,7.73,0.75,0.14,0.18357,0.18
48,2021-06-14 11:20:00,67.16294,18.61,10.7,9.95,8.68,0.8,0.14,0.44,0.18
48,2021-06-14 11:25:00,67.30513,18.4,10.6,9.95,8.68,0.75,0.14,0.50027,0.18
48,2021-06-14 11:30:00,66.50724,18.4,10.6,9.95,9.31571,0.75,0.14,0.70135,0.18
48,2021-06-14 11:35:00,70.15527,18.4,12.45,15.0,15.0,0.8,0.2,0.95,0.41
48,2021-06-14 11:40:00,56.37543,14.37984,13.8,14.98,7.73,0.75,0.99,1.94,0.41
48,2021-06-14 11:45:00,59.06486,12.75,15.0,13.46667,5.0,0.75,0.34,1.34499,0.41
48,2021-06-14 11:50:00,55.67797,12.75,15.0,9.5,4.49,0.75,0.99,1.94,0.42
48,2021-06-14 11:55:00,52.22677,12.75,17.52,9.5,5.0,0.75,1.0,2.87459,0.44
48,2021-06-14 12:00:00,60.43868,15.0,16.28,12.64299,8.68,0.75,1.0,3.4,0.99
48,2021-06-14 12:05:00,54.42438,18.4,15.27977,14.98,4.49,0.75,1.0,2.46063,0.7
48,2021-06-14 12:10:00,54.00497,13.397,25.1,9.48821,4.49,0.75,1.14761,3.4,0.99
48,2021-06-14 12:15:00,55.88976,12.75,20.8,8.88,4.49,0.75,1.0,2.04251,0.99
48,2021-06-14 12:20:00,55.13523,12.75,15.0,9.36,4.88,0.75,1.0,2.25571,0.85429
48,2021-06-14 12:25:00,52.68082,12.75,17.52,6.0,4.49,0.75,1.19,3.4,0.7
48,2021-06-14 12:30:00,58.28412,12.75,15.0,9.5,5.0,0.75,0.2,0.95,0.18
48,2021-06-14 12:35:00,59.17227,12.75,17.01665,12.66667,5.0,0.75,1.0,1.52665,0.7
48,2021-06-14 12:40:00,68.3359,15.02525,15.0,14.98,9.5,0.8,1.0,1.03,0.7
48,2021-06-14 12:45:00,62.11753,15.02525,15.0,14.98,9.5,0.8,0.99,1.03,0.42
48,2021-06-14 12:50:00,53.33764,12.75,17.52,9.5,5.0,0.75,1.19,3.26517,0.99
48,2021-06-14 12:55:00,58.69605,15.02525,15.0,9.5,9.5,0.8,1.0,2.44255,0.44
48,2021-06-14 13:00:00,62.78802,18.4,13.8,13.4,9.5,0.8,0.21,1.03,0.41
48,2021-06-14 13:05:00,64.351,22.08895,13.8,15.0,15.0,0.8,0.34,1.11285,0.41
48,2021-06-14 13:10:00,65.23339,17.14042,13.8,9.95,9.5,0.8,0.21,1.03,0.41
48,2021-06-14 13:15:00,81.05083,18.4,15.7075,12.04355,15.0,0.8,0.99,1.8,0.44
48,2021-06-14 13:20:00,81.20383,17.79,13.8,9.95,10.17151,0.8,0.34,1.03,0.44
48,2021-06-14 13:25:00,96.52649,16.15926,13.8,9.95,9.42981,0.8,0.34,1.03,0.42
48,2021-06-14 13:30:00,66.51796,18.4,13.8,18.74353,15.1,0.8,0.21,1.0,0.41
48,2021-06-14 13:35:00,59.88215,13.41571,13.8,9.5,7.73,0.8,0.34,1.03,0.41
48,2021-06-14 13:40:00,82.72454,15.0,12.62991,9.95,9.5,0.8,0.2,0.95,0.41
48,2021-06-14 13:45:00,91.2374,13.99,12.36,9.95,5.42147,0.8,0.34,1.03,0.42
48,2021-06-14 13:50:00,95.44623,12.75,12.36,9.95,5.0,0.8,0.2,0.8,0.41
48,2021-06-14 13:55:00,94.97087,12.75,11.295,9.95,5.13151,0.8,0.18,0.8,0.41
48,2021-06-14 14:00:00,113.97745,12.77822,11.3525,9.95,4.88,0.8,0.21,0.95,0.42
48,2021-06-14 14:05:00,40.72462,12.75,13.8,7.73,4.49,0.75,0.99,1.8,0.42
48,2021-06-14 14:10:00,64.54868,13.37591,14.0,7.73,5.0,0.8,0.49,1.03,0.44
48,2021-06-14 14:15:00,99.36121,14.30215,14.0,8.68,5.59634,0.8,0.49,1.03,0.44
48,2021-06-14 14:20:00,99.34792,15.36883,13.8,8.36883,5.4185,0.8,0.21,0.8,0.42
48,2021-06-14 14:25:00,95.76997,17.79,13.8,10.62585,7.89415,0.8,0.19,0.8,0.41
48,2021-06-14 14:30:00,101.16863,13.99,13.8,8.88,5.42147,0.8,0.34,0.95,0.41
48,2021-06-14 14:35:00,105.1605,13.99,10.6,8.88,4.49,0.8,0.14,0.45,0.2
48,2021-06-14 14:40:00,81.44837,14.73,10.6,8.68,5.0,0.8,0.14,0.73,0.2
48,2021-06-14 14:45:00,91.0355,13.29213,10.6,7.73,5.0,0.8,0.14,0.8,0.18
48,2021-06-14 14:50:00,101.06142,13.29213,10.6,8.88,5.0,0.8,0.18,0.95,0.41
48,2021-06-14 14:55:00,102.26562,18.66697,10.6,6.0,4.49,0.8,0.14,0.8,0.2
48,2021-06-14 15:00:00,108.48474,13.0,10.6,6.0,2.78,0.8,0.14,0.8,0.18
48,2021-06-14 15:05:00,58.88972,32.36,10.7,6.98,2.77,0.8,0.14,0.89816,0.18
48,2021-06-14 15:10:00,100.64263,32.0,10.6,5.73,3.08,0.8,0.14,0.44,0.18
48,2021-06-14 15:15:00,94.99467,18.4,10.7,7.93,3.08,0.8,0.14,0.44,0.18
48,2021-06-14 15:20:00,88.71903,30.0,10.7,15.15,4.49,0.8,0.14,0.38,0.18
48,2021-06-14 15:25:00,97.39371,24.9,10.7,20.45,4.49,0.8,0.14,0.73,0.18
48,2021-06-14 15:30:00,112.23758,24.9,13.8,24.01,5.0,0.8,0.14,0.45,0.18
48,2021-06-14 15:35:00,56.64058,27.47857,14.0,33.33,5.0,0.8,0.14,0.38,0.18
48,2021-06-14 15:40:00,76.84423,32.0,10.7,50.68,5.88,0.8,0.14,0.38,0.18
48,2021-06-14 15:45:00,70.6,32.36,10.7,49.98,7.71,0.8,0.14,0.38,0.18
48,2021-06-14 15:50:00,90.63682,33.81,7.73,57.04002,7.73,0.8,0.14,0.45,0.18
48,2021-06-14 15:55:00,143.37781,58.7246,7.73,86.0,13.73,0.8,0.18,0.8,0.18
48,2021-06-14 16:00:00,142.73188,29.24601,6.0,50.68,7.73,0.8,0.05,0.38,0.18
48,2021-06-14 16:05:00,35.34244,29.95244,20.9,86.0,4.95,0.8,0.18,0.8,0.18
48,2021-06-14 16:10:00,70.6,32.0,17.52,49.98,9.6,0.8,0.14,0.5,0.18
48,2021-06-14 16:15:00,70.6,32.0,20.9,49.98,9.38,0.8,0.05,0.38,0.18
48,2021-06-14 16:20:00,113.38986,53.98665,14.0,86.0,15.0,0.8,0.18,0.8,0.18
48,2021-06-14 16:25:00,145.0,50.39701,12.36,86.0,15.0,0.8,0.05,0.38,0.18
48,2021-06-14 16:30:00,123.44452,40.54995,10.7,86.0,15.0,0.8,0.14,0.45,0.18
48,2021-06-14 16:35:00,70.6,25.0,20.9,86.0,22.0,0.8,0.05,0.38,0.18
48,2021-06-14 16:40:00,67.0,25.0,20.8,40.88,13.73,0.8,0.03,0.19,0.15
48,2021-06-14 16:45:00,105.03,30.3,20.8,61.22688,15.0,0.8,0.03,0.19,0.15
48,2021-06-14 16:50:00,124.23302,32.01,20.0,93.46288,15.1,0.8,0.18,0.8,0.18
48,2021-06-14 16:55:00,122.88329,32.0,18.98,86.0,15.1,0.8,0.03,0.38,0.18
48,2021-06-14 17:00:00,99.28626,30.3,20.0,86.0,15.0,0.8,0.05,0.38,0.18
48,2021-06-14 17:05:00,60.03681,59.99,24.2,86.0,13.73,0.8,0.03,0.38,0.18
48,2021-06-14 17:10:00,90.18359,60.36,20.0,99.0,13.73,0.8,0.03,0.18,0.18
48,2021-06-14 17:15:00,0.00017,43.20365,24.2,99.0,9.95,0.8,0.03,0.38,0.18
48,2021-06-14 17:20:00,0.0,42.71029,24.2,86.0,9.6,0.8,0.03,0.38,0.19
48,2021-06-14 17:25:00,5.65003,31.95,24.2,86.0,9.95,0.8,0.14,1.03,0.41
48,2021-06-14 17:30:00,0.00018,42.7104,23.73,200.0,26.0,0.89,0.14,1.03,0.41
48,2021-06-14 17:35:00,67.0,83.05008,24.0592,1052.49,22.0,0.8,0.14,1.03,0.41
48,2021-06-14 17:40:00,85.0,59.0,20.9,379.61595,13.73,0.8,0.14,0.45,0.18
48,2021-06-14 17:45:00,67.0,59.0,20.9,499.0,23.37,0.8,0.14,0.45,0.18
48,2021-06-14 17:50:00,60.91114,63.0,20.9,1043.174,26.0,0.9,0.14,0.45,0.18
48,2021-06-14 17:55:00,120.0,59.0,20.9,406.775,13.73,0.8,0.14,0.45,0.18
48,2021-06-14 18:00:00,100.79381,108.59009,20.9,1086.28353,22.0,0.8,0.03,0.19,0.18
48,2021-06-14 18:05:00,8275.85,7816.74789,20.9,12500.0,26.0,0.8,0.03,0.18,0.15
48,2021-06-14 18:10:00,-37.52,532.99412,20.9,1002.19118,12.89,0.8,0.03,0.18,0.15
48,2021-06-14 18:15:00,-113.2,99.99,20.0,919.21472,22.0,0.9,0.03,0.18,0.07
48,2021-06-14 18:20:00,-188.14898,150.0,20.9,836.91551,3.89,0.8,0.03,0.18,0.07
48,2021-06-14 18:25:00,-58.0,59.0,20.9,973.72992,9.6,0.8,0.03,0.18,0.15
48,2021-06-14 18:30:00,-113.2,24.9,20.9,923.46955,12.89,1.01,0.14,0.5,0.2
48,2021-06-14 18:35:00,120.0,74.0,20.9,1307.7136,22.0,0.8,0.14,0.44,0.18
48,2021-06-14 18:40:00,90.13581,24.9,20.9,1159.7954,26.0,0.95,0.03,0.18,0.15
48,2021-06-14 18:45:00,8.95,18.65,20.9,1000.0,16.44028,0.8,0.03,0.38,0.18
48,2021-06-14 18:50:00,-13.37081,18.4,21.01,1000.0,12.89,0.8,0.2,1.03,0.2
48,2021-06-14 18:55:00,8.95,18.4,20.9,1000.0,16.44,0.8,0.14,0.44,0.18
48,2021-06-14 19:00:00,-23.63393,20.6236,21.01,1000.0,12.89,0.8,0.03,0.18,0.18
48,2021-06-14 19:05:00,201.41239,104.46415,20.9,1000.0,22.0,0.8,0.01,0.18,0.18
48,2021-06-14 19:10:00,85.0,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
48,2021-06-14 19:15:00,85.0,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
48,2021-06-14 19:20:00,32.12237,24.9,20.9,500.0,8.49,0.8,0.14,0.5,0.18
48,2021-06-14 19:25:00,32.8503,24.9,20.9,276.05039,8.49,0.8,0.18,0.5,0.18
48,2021-06-14 19:30:00,67.0,24.9,20.9,327.27495,9.38,0.8,0.14,0.38,0.18
48,2021-06-14 19:35:00,90.24903,24.9,14.73,221.59849,8.49,0.8,0.03,0.38,0.18
48,2021-06-14 19:40:00,-164.91789,24.9,24.2,697.00731,8.5364,0.8,0.5,1.03,0.2
48,2021-06-14 19:45:00,-954.075,25.0,24.2,99.65,2.29,0.8,0.2,1.03,0.42
48,2021-06-14 19:50:00,-37.34296,65.15714,24.2,240.2,8.4958,0.8,0.14,0.45,0.2
48,2021-06-14 19:55:00,1e-05,96.81013,24.2,991.93029,9.99,0.8,0.14,0.45,0.2
48,2021-06-14 20:00:00,50.61,99.99,24.2,1026.18836,22.63897,0.8,0.2,1.03,0.2
48,2021-06-14 20:05:00,262.16118,58.51465,20.8,1000.0,22.0,0.8,0.03,0.38,0.18
48,2021-06-14 20:10:00,145.0,49.39075,20.9,500.0,22.0,0.8,0.03,0.38,0.18
48,2021-06-14 20:15:00,122.579,31.95,20.8,410.64345,16.4006,0.8,0.03,0.38,0.18
48,2021-06-14 20:20:00,122.82509,28.2,20.0,433.35375,15.0,0.8,0.14,0.45,0.18
48,2021-06-14 20:25:00,123.23491,24.9,18.98,434.78813,15.0,0.8,0.14,0.45,0.18
48,2021-06-14 20:30:00,110.89,24.9,18.98,519.94846,15.0,0.8,0.18,0.8,0.18
48,2021-06-14 20:35:00,143.97793,24.9,18.98,442.74184,3.69,0.8,0.14,0.45,0.2
48,2021-06-14 20:40:00,121.21156,24.9,18.98,268.04229,3.69,0.8,0.14,0.45,0.2
48,2021-06-14 20:45:00,106.53515,24.9,18.98,274.74548,3.69,0.8,0.19,1.03,0.2
48,2021-06-14 20:50:00,105.03,24.9,13.7,243.76995,3.69,0.8,0.14,1.0,0.18
48,2021-06-14 20:55:00,105.03,24.9,10.6,243.76995,4.49,0.8,0.19,1.03,0.2
48,2021-06-14 21:00:00,88.71895,24.9,10.6,143.16808,4.49,0.8,0.19,1.03,0.2
48,2021-06-14 21:05:00,105.03,24.9,10.6,200.0,9.6,0.8,0.18,0.8,0.18
48,2021-06-14 21:10:00,89.20625,24.9,10.6,141.38432,9.6,0.8,0.18,0.8,0.18
48,2021-06-14 21:15:00,78.46353,24.9,10.79,200.0,13.73,0.8,0.18,1.03,0.19
48,2021-06-14 21:20:00,88.18015,24.9,10.6,131.59517,15.1,0.8,0.03,0.38,0.18
48,2021-06-14 21:25:00,91.24192,24.9,10.6,100.89,15.1,0.8,0.03,0.38,0.18
48,2021-06-14 21:30:00,97.5911,24.9,10.6,135.67918,15.1,0.8,0.14,0.8,0.2
48,2021-06-14 21:35:00,172.44369,24.9,10.6,129.17846,15.1,0.95,0.05,0.45,0.19
48,2021-06-14 21:40:00,139.96769,24.9,10.6,112.42629,15.1,0.95,0.14,0.90444,0.2
