,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
36,2021-06-14 03:25:00,53.83082,15.0,10.7,0.49,8.68,0.75,0.18,0.8,0.18
36,2021-06-14 03:30:00,50.27419,15.0,10.7,0.49,8.68,0.75,0.99,1.94,0.42
36,2021-06-14 03:35:00,53.83082,18.4,10.6,0.49,9.5,0.75,0.18,0.8,0.18
36,2021-06-14 03:40:00,54.73404,20.68,10.6,0.49,9.95,0.75,0.14,0.38,0.18
36,2021-06-14 03:45:00,54.73404,18.4,10.7,7.57979,5.73,0.75,0.14,0.38,0.18
36,2021-06-14 03:50:00,54.612,18.4,10.6,7.06644,4.88,0.75,0.14,0.44,0.18
36,2021-06-14 03:55:00,52.82179,18.4,10.6,0.49,4.88,0.75,0.49,1.03,0.42
36,2021-06-14 04:00:00,53.43104,18.4,10.6,0.49,5.0,0.75,0.2,1.0,0.2
36,2021-06-14 04:05:00,58.20385,12.75,14.0,1.45,1.73,0.75,0.55579,0.66975,0.42
36,2021-06-14 04:10:00,58.1854,12.75,14.0,1.45,1.73,0.75,0.18,0.46382,0.41
36,2021-06-14 04:15:00,57.79222,12.75,13.8,1.45,1.73,0.75,0.99,0.8,0.44
36,2021-06-14 04:20:00,56.44858,12.75,13.8,1.45,1.73,0.8,0.21,0.68233,0.42
36,2021-06-14 04:25:00,55.12,13.8,10.7,1.45,1.73,0.8,0.18,0.72542,0.2
36,2021-06-14 04:30:00,55.12,12.75,10.7,1.45,1.73,0.8,0.99,0.8,0.44
36,2021-06-14 04:35:00,55.12,20.68,10.7,7.02058,1.73,0.8,0.18,0.66961,0.2
36,2021-06-14 04:40:00,55.12,18.4,10.6,3.12058,1.73,0.8,0.18,0.65641,0.2
36,2021-06-14 04:45:00,55.12,18.4,10.6,1.45,1.73,0.8,0.34,0.9036,0.41
36,2021-06-14 04:50:00,55.12,18.4,10.6,1.45,1.73,0.8,1.0,0.8796,0.44
36,2021-06-14 04:55:00,55.12,18.4,10.6,1.45,1.73,0.8,0.18,0.68982,0.2
36,2021-06-14 05:00:00,55.12,20.68,10.6,1.45,1.73,0.8,0.18,0.78102,0.2
36,2021-06-14 05:05:00,61.48412,12.75,10.6,1.45,1.73,0.8,0.14,0.46527,0.2
36,2021-06-14 05:10:00,54.5302,12.75,10.6,1.45,1.73,0.8,0.14,0.38,0.18
36,2021-06-14 05:15:00,53.66217,17.55123,10.6,1.45,1.73,0.8,0.14,0.8,0.2
36,2021-06-14 05:20:00,41.7433,18.4,0.41,1.45,1.73,0.8,0.18,1.0,0.41
36,2021-06-14 05:25:00,53.66217,13.26877,10.7,1.45,1.73,0.8,0.14,0.8,0.2
36,2021-06-14 05:30:00,52.91782,13.0,10.7,1.45,1.73,0.8,0.2,1.03,0.41
36,2021-06-14 05:35:00,51.13049,13.0,10.7,1.45,1.73,0.8,0.4274,1.8,0.41
36,2021-06-14 05:40:00,48.41513,13.0,14.0,1.45,1.73,0.8,1.0,2.76759,1.03
36,2021-06-14 05:45:00,53.15296,8.0,10.7,1.45,1.73,0.0,0.2,1.03,0.2
36,2021-06-14 05:50:00,55.06,5.5,10.6,0.49,1.73,0.0,0.03,0.18991,0.18
36,2021-06-14 05:55:00,55.06,5.5,10.6,0.49,0.61,0.0,0.03,0.18991,0.18
36,2021-06-14 06:00:00,55.06,5.5,10.6,1.0,0.61,0.0,0.03,0.18991,0.18
36,2021-06-14 06:05:00,54.39381,18.4,0.18,1.45,1.73,0.75,0.14,0.73,0.18
36,2021-06-14 06:10:00,49.78674,18.4,9.0,2.03311,1.73,0.75,0.99,1.94,1.0
36,2021-06-14 06:15:00,55.06,18.4,9.0,1.45,1.73,0.75,0.14,0.44991,0.18
36,2021-06-14 06:20:00,54.39113,18.4,0.2,8.00647,1.73,0.75,0.14,0.45,0.2
36,2021-06-14 06:25:00,55.00836,5.5,2.5,1.26255,0.61,0.0,0.07579,0.19,0.18
36,2021-06-14 06:30:00,55.06,8.0,2.5,1.45,0.61,0.0,0.0478,0.18,0.18
36,2021-06-14 06:35:00,53.8462,18.4,0.18,1.45,1.73,0.75,0.14,0.73,0.18
36,2021-06-14 06:40:00,51.17025,7.97173,2.5,1.45,1.73,0.0,1.0,1.8,0.42
36,2021-06-14 06:45:00,55.05981,18.4,0.15,1.45,1.73,0.75,0.14,0.45,0.15
36,2021-06-14 06:50:00,54.9339,5.5,2.5,1.45,0.61,0.0,0.14,0.18,0.18
36,2021-06-14 06:55:00,55.06,5.50248,2.5,1.0,1.73,0.0,0.03,0.18,0.18
36,2021-06-14 07:00:00,53.76753,18.4,0.18,1.45,1.73,0.75,0.19,0.73,0.18
36,2021-06-14 07:05:00,55.06,5.5,0.18,42.0,26.0,0.75,0.21,1.03,0.18
36,2021-06-14 07:10:00,55.06,25.0,0.15,49.99838,9.95,0.09332,0.14,0.18991,0.15
36,2021-06-14 07:15:00,55.03641,21.30706,0.15,42.0,16.05,0.0,0.03,0.2016,0.15
36,2021-06-14 07:20:00,53.63747,8.0,0.18,55.10795,26.0,0.0,0.2,0.8,0.18
36,2021-06-14 07:25:00,18.94982,33.81,2.5,42.0,26.0,0.75,1.0,3.66,0.43
36,2021-06-14 07:30:00,26.62414,45.0,2.5,42.0,13.73,0.75,0.18,0.44,0.18
36,2021-06-14 07:35:00,26.69157,52.41157,2.5,42.0,26.0,0.0,0.14,0.44,0.01
36,2021-06-14 07:40:00,24.98369,50.70369,2.5,105.14891,26.0,0.0,0.6,1.03,0.18
36,2021-06-14 07:45:00,26.66909,83.63362,2.5,146.0,30.0,0.75,0.14,0.44,0.0
36,2021-06-14 07:50:00,25.14539,59.99,2.5,228.57195,28.9,0.75,0.49,1.0,0.18
36,2021-06-14 07:55:00,25.94242,59.0,2.5,111.0,13.73,0.75,0.14,0.8,0.07
36,2021-06-14 08:00:00,25.89747,59.32123,2.5,111.32123,9.95,0.75,0.18,0.8,0.18
36,2021-06-14 08:05:00,25.45569,181.22041,2.5,256.76,30.0,0.75,0.18,1.03,0.18
36,2021-06-14 08:10:00,26.795,55.01774,10.6,149.78731,30.0,0.75,0.03,0.45,0.18
36,2021-06-14 08:15:00,11.32,147.94713,10.6,233.50718,30.0,0.75,0.18,0.80991,0.42
36,2021-06-14 08:20:00,11.34,76.09367,10.6,155.34015,28.9,0.75,0.18,0.8,0.19
36,2021-06-14 08:25:00,11.34,38.72261,13.8,107.53051,23.37,0.75,0.14,0.73,0.18
36,2021-06-14 08:30:00,11.32,33.81,10.7,86.0,15.1,0.75,0.49,0.80991,0.18
36,2021-06-14 08:35:00,11.32,179.26058,10.6,256.76,30.0,0.75,0.6,0.80991,0.42
36,2021-06-14 08:40:00,11.34,68.70788,10.6,149.03733,29.65,0.75,0.18,0.8,0.18
36,2021-06-14 08:45:00,11.34,71.29982,10.6,147.83997,30.0,0.75,0.18,0.8,0.18
36,2021-06-14 08:50:00,11.34,69.95207,10.6,147.83996,30.0,0.75,0.21,0.8,0.19
36,2021-06-14 08:55:00,11.34,59.0,10.6,111.0,17.0747,0.75,0.21,0.8,0.19
36,2021-06-14 09:00:00,11.34,59.0,10.88,86.0,15.1,0.75,0.18,0.8,0.18
36,2021-06-14 09:05:00,11.34,33.81,5.95,74.25766,9.4,0.75,0.18,0.8,0.18
36,2021-06-14 09:10:00,11.34,32.36,5.95,66.81829,15.0,0.8,0.21,1.03,0.42
36,2021-06-14 09:15:00,11.34,32.0,6.0,58.985,13.73,0.75,0.14,0.8,0.18
36,2021-06-14 09:20:00,55.14,31.15855,7.965,31.15855,7.73,0.75,0.18,0.8,0.18
36,2021-06-14 09:25:00,55.14,31.15641,8.70167,31.15641,7.73,0.75,0.5,1.03,0.41
36,2021-06-14 09:30:00,55.22,28.87951,9.0,28.87951,5.73,0.75,0.18,0.8,0.18
36,2021-06-14 09:35:00,55.16,18.4,10.7,20.45,5.0,0.75,0.18,0.8,0.18
36,2021-06-14 09:40:00,55.16,14.73,10.6,20.0,5.0,0.75,0.5,1.03,0.42
36,2021-06-14 09:45:00,74.515,14.73,10.6,20.45,5.0,0.75,0.99,1.03,0.43
36,2021-06-14 09:50:00,74.01581,14.73,10.6,20.45,5.73,0.75,0.18,0.8,0.18
36,2021-06-14 09:55:00,82.60063,13.8,10.6,20.0,4.95,0.75,0.18,0.8,0.18
36,2021-06-14 10:00:00,11.34,18.4,9.0,20.45,5.0,0.75,0.99,1.4,0.43
36,2021-06-14 10:05:00,72.93208,14.73,7.65,13.73,4.94548,0.8,0.14,0.73,0.18
36,2021-06-14 10:10:00,72.11294,16.11644,6.0,20.20339,5.0,0.75,0.18,0.8,0.18
36,2021-06-14 10:15:00,11.34,19.08284,7.65,22.62203,13.73,0.8,0.14,0.8,0.18
36,2021-06-14 10:20:00,62.49495,18.4,9.0,20.45,12.53565,0.8,0.18,0.8,0.2
36,2021-06-14 10:25:00,53.64167,16.28573,9.0,20.0,6.74041,0.75,0.18,0.8,0.18
36,2021-06-14 10:30:00,40.90544,15.0,9.0,8.48716,5.0,0.75,0.18,0.95,0.18
36,2021-06-14 10:35:00,56.33455,13.75455,9.0,6.0,4.49,0.75,0.34,1.0,0.41
36,2021-06-14 10:40:00,56.33455,13.75455,9.0,6.0,4.49,0.75,0.2,1.03,0.41
36,2021-06-14 10:45:00,56.33455,13.75455,9.0,7.03273,4.49,0.75,0.34,0.95,0.41
36,2021-06-14 10:50:00,56.36,15.33549,9.0,9.5,5.73,0.75,0.18,0.95,0.18
36,2021-06-14 10:55:00,56.1065,14.73,9.0,8.68,4.95,0.75,0.21,0.95,0.2
36,2021-06-14 11:00:00,56.1065,13.8,9.0,9.5,4.95,0.75,0.2,0.95,0.2
36,2021-06-14 11:05:00,77.21557,18.4,9.44252,13.73,7.49333,0.75,1.23,3.68,1.03
36,2021-06-14 11:10:00,73.53215,18.4,9.0,9.95,5.29,0.75,0.14,0.38,0.18
36,2021-06-14 11:15:00,61.18278,18.61004,9.0,9.95,7.73,0.75,0.14,0.18357,0.18
36,2021-06-14 11:20:00,60.50528,18.61,9.0,9.95,8.68,0.8,0.14,0.44,0.18
36,2021-06-14 11:25:00,60.32803,18.4,9.0,9.95,8.68,0.75,0.14,0.50027,0.18
36,2021-06-14 11:30:00,59.76324,18.4,9.0,9.95,9.31571,0.75,0.14,0.70135,0.18
36,2021-06-14 11:35:00,63.84777,18.4,9.0,15.0,15.0,0.8,0.2,0.95,0.41
36,2021-06-14 11:40:00,51.96935,14.37984,13.8,14.98,7.73,0.75,0.99,1.94,0.41
36,2021-06-14 11:45:00,54.02926,12.75,13.15321,13.46667,5.0,0.75,0.34,1.34499,0.41
36,2021-06-14 11:50:00,51.0618,12.75,13.51145,9.5,4.49,0.75,0.99,1.94,0.42
36,2021-06-14 11:55:00,48.14423,12.5,17.52,9.5,5.0,0.75,1.0,2.87459,0.44
36,2021-06-14 12:00:00,54.86319,15.0,14.0,12.64299,8.68,0.75,1.0,3.4,0.99
36,2021-06-14 12:05:00,50.17045,13.397,15.27977,14.98,4.49,0.75,1.0,2.46063,0.7
36,2021-06-14 12:10:00,49.52722,13.397,16.46959,9.48821,4.49,0.75,1.14761,3.4,0.99
36,2021-06-14 12:15:00,51.25606,12.75,13.12605,8.88,4.49,0.75,1.0,2.04251,0.99
36,2021-06-14 12:20:00,50.69458,12.75,14.49142,9.36,4.88,0.75,1.0,2.25571,0.85429
36,2021-06-14 12:25:00,48.56287,12.75,17.52,6.0,4.49,0.75,1.19,3.4,0.7
36,2021-06-14 12:30:00,54.01284,12.75,3.8,9.5,5.0,0.75,0.2,0.8,0.18
36,2021-06-14 12:35:00,53.85075,12.75,13.50736,12.66667,5.0,0.75,1.0,1.52665,0.7
36,2021-06-14 12:40:00,61.87533,15.02525,9.0,14.98,9.5,0.8,1.0,1.03,0.7
36,2021-06-14 12:45:00,56.244,15.02525,11.66087,14.98,9.5,0.8,0.99,1.03,0.42
36,2021-06-14 12:50:00,48.53991,12.75,17.52,9.5,5.0,0.75,1.19,3.26517,0.99
36,2021-06-14 12:55:00,53.28105,15.02525,12.33899,9.5,9.5,0.8,1.0,2.44255,0.44
36,2021-06-14 13:00:00,57.1419,15.06598,9.91996,13.4,9.5,0.8,0.21,1.03,0.41
36,2021-06-14 13:05:00,58.56457,16.81275,10.60333,15.0,15.0,0.8,0.34,1.11285,0.41
36,2021-06-14 13:10:00,59.21634,17.14042,9.0,9.95,9.5,0.8,0.21,1.03,0.41
36,2021-06-14 13:15:00,73.20371,18.4,9.0,12.04355,15.0,0.8,0.99,1.8,0.44
36,2021-06-14 13:20:00,73.52848,17.79,9.0,9.95,10.17151,0.8,0.34,1.03,0.44
36,2021-06-14 13:25:00,87.85157,16.15926,13.8,9.95,9.42981,0.8,0.34,1.03,0.42
36,2021-06-14 13:30:00,60.53699,18.4,9.0,18.74353,15.1,0.8,0.21,1.0,0.41
36,2021-06-14 13:35:00,55.06,13.41571,9.0,9.5,7.73,0.8,0.34,1.03,0.41
36,2021-06-14 13:40:00,74.71557,15.0,9.0,9.95,9.5,0.8,0.2,0.95,0.41
36,2021-06-14 13:45:00,82.19667,13.99,9.0,9.95,5.42147,0.8,0.34,1.03,0.42
36,2021-06-14 13:50:00,85.7718,12.75,9.0,9.95,5.0,0.8,0.2,0.8,0.41
36,2021-06-14 13:55:00,85.34458,12.75,9.0,9.95,5.13151,0.8,0.18,0.8,0.41
36,2021-06-14 14:00:00,102.68574,12.77822,9.0,9.95,4.88,0.8,0.21,0.95,0.42
36,2021-06-14 14:05:00,37.24967,12.5,9.0,7.73,4.49,0.75,0.99,1.8,0.42
36,2021-06-14 14:10:00,58.003,13.37591,9.0,7.73,5.0,0.8,0.49,1.03,0.44
36,2021-06-14 14:15:00,89.51633,14.30215,9.0,8.68,5.59634,0.8,0.49,1.03,0.44
36,2021-06-14 14:20:00,89.73144,15.36883,9.0,8.36883,5.4185,0.8,0.21,0.8,0.42
36,2021-06-14 14:25:00,86.49949,17.79,9.0,10.62585,7.89415,0.8,0.19,0.8,0.41
36,2021-06-14 14:30:00,91.3761,13.99,13.8,8.88,5.42147,0.8,0.34,0.95,0.41
36,2021-06-14 14:35:00,94.98194,13.99,9.0,8.88,4.49,0.8,0.14,0.45,0.2
36,2021-06-14 14:40:00,73.74993,14.73,9.0,8.68,5.0,0.8,0.14,0.73,0.2
36,2021-06-14 14:45:00,82.22285,13.29213,10.6,7.73,5.0,0.8,0.14,0.8,0.18
36,2021-06-14 14:50:00,91.51144,13.29213,9.0,8.88,5.0,0.8,0.18,0.95,0.41
36,2021-06-14 14:55:00,92.83811,18.66697,9.0,6.0,4.49,0.8,0.14,0.8,0.2
36,2021-06-14 15:00:00,98.23397,13.0,9.0,6.0,2.78,0.8,0.14,0.8,0.18
36,2021-06-14 15:05:00,54.14732,32.36,9.0,6.98,2.77,0.8,0.14,0.89816,0.18
36,2021-06-14 15:10:00,91.59819,32.0,9.0,5.73,3.08,0.8,0.14,0.44,0.18
36,2021-06-14 15:15:00,86.45727,18.4,9.0,7.93,3.08,0.8,0.14,0.44,0.18
36,2021-06-14 15:20:00,80.74501,30.0,9.0,15.15,4.49,0.8,0.14,0.38,0.18
36,2021-06-14 15:25:00,88.64093,24.9,9.0,20.45,4.49,0.8,0.14,0.73,0.18
36,2021-06-14 15:30:00,102.15223,24.9,13.8,24.01,5.0,0.8,0.14,0.45,0.18
36,2021-06-14 15:35:00,52.62267,27.47857,14.0,33.33,5.0,0.8,0.14,0.38,0.18
36,2021-06-14 15:40:00,71.39659,32.0,9.0,50.68,5.88,0.8,0.14,0.38,0.18
36,2021-06-14 15:45:00,64.74922,22.57636,9.0,49.98,7.71,0.8,0.14,0.38,0.18
36,2021-06-14 15:50:00,82.70208,33.81,7.73,57.04002,7.73,0.8,0.14,0.45,0.18
36,2021-06-14 15:55:00,130.83142,58.7246,7.73,86.0,13.73,0.8,0.18,0.8,0.18
36,2021-06-14 16:00:00,130.24197,29.24601,6.0,50.68,7.73,0.8,0.05,0.38,0.18
36,2021-06-14 16:05:00,32.83172,12.5,9.0,86.0,4.95,0.8,0.18,0.8,0.18
36,2021-06-14 16:10:00,64.74922,22.82065,9.0,49.98,9.6,0.8,0.14,0.5,0.18
36,2021-06-14 16:15:00,63.92569,21.75283,20.9,49.98,9.38,0.8,0.05,0.38,0.18
36,2021-06-14 16:20:00,102.41551,53.98665,9.0,86.0,15.0,0.8,0.18,0.8,0.18
36,2021-06-14 16:25:00,129.32819,45.0,9.0,86.0,15.0,0.8,0.05,0.38,0.18
36,2021-06-14 16:30:00,110.37763,40.54995,9.0,86.0,15.0,0.8,0.14,0.45,0.18
36,2021-06-14 16:35:00,64.08872,25.0,9.0,86.0,22.0,0.8,0.05,0.38,0.18
36,2021-06-14 16:40:00,59.75356,25.0,9.0,40.88,13.73,0.8,0.03,0.19,0.15
36,2021-06-14 16:45:00,93.91094,30.3,9.0,61.22688,15.0,0.8,0.03,0.19,0.15
36,2021-06-14 16:50:00,110.80441,32.01,9.0,93.46288,15.1,0.8,0.18,0.8,0.18
36,2021-06-14 16:55:00,109.60047,32.0,9.0,86.0,15.1,0.8,0.03,0.38,0.18
36,2021-06-14 17:00:00,88.77476,30.3,9.0,86.0,15.0,0.8,0.05,0.38,0.18
36,2021-06-14 17:05:00,55.06,59.99,9.0,86.0,13.73,0.8,0.03,0.38,0.18
36,2021-06-14 17:10:00,81.66052,60.36,9.0,99.0,13.73,0.8,0.03,0.18,0.18
36,2021-06-14 17:15:00,0.48365,43.20365,9.0,99.0,10.45793,0.8,0.03,0.38,0.18
36,2021-06-14 17:20:00,-0.00971,42.71029,9.0,86.0,9.6,0.8,0.03,0.38,0.19
36,2021-06-14 17:25:00,5.26804,31.95,9.0,86.0,9.95,0.8,0.14,1.03,0.41
36,2021-06-14 17:30:00,-0.0096,42.7104,9.0,200.0,26.0,0.89,0.14,1.03,0.41
36,2021-06-14 17:35:00,-0.66,83.05008,9.0,1052.49,22.0,0.8,0.14,1.03,0.41
36,2021-06-14 17:40:00,16.28,59.0,9.0,315.54584,13.73,0.8,0.14,0.45,0.18
36,2021-06-14 17:45:00,-0.66,59.0,9.0,433.83884,23.37,0.8,0.14,0.45,0.18
36,2021-06-14 17:50:00,20.28,63.0,9.0,1006.62379,26.0,0.9,0.14,0.45,0.18
36,2021-06-14 17:55:00,16.28,59.0,9.0,309.0349,13.73,0.8,0.14,0.45,0.18
36,2021-06-14 18:00:00,65.87009,108.59009,9.0,1060.90452,22.0,0.8,0.03,0.19,0.18
36,2021-06-14 18:05:00,450.4,1451.2,9.0,11393.5962,26.0,0.0,0.03,0.18,0.15
36,2021-06-14 18:10:00,-0.68,532.99412,9.0,1002.19118,12.89,0.8,0.03,0.18,0.15
36,2021-06-14 18:15:00,-0.68,99.99,9.0,919.21472,22.0,0.9,0.03,0.18,0.07
36,2021-06-14 18:20:00,-34.71955,151.08,2.5,836.91551,26.00026,1.88,0.03,0.18,0.0
36,2021-06-14 18:25:00,-34.71,8.01,9.0,973.72992,26.0,0.8,0.03,0.18,0.0
36,2021-06-14 18:30:00,-34.72,8.0,3.8,966.52422,26.0,1.01,0.01,0.18,0.0
36,2021-06-14 18:35:00,65.28,74.0,9.0,1307.7136,22.0,0.8,0.14,0.44,0.18
36,2021-06-14 18:40:00,79.79055,24.9,9.0,1159.7954,26.0,0.95,0.03,0.18,0.15
36,2021-06-14 18:45:00,8.28536,17.00536,9.0,1000.0,16.44028,0.8,0.03,0.38,0.18
36,2021-06-14 18:50:00,-12.46681,8.0,9.0,1000.0,12.89,0.8,0.2,1.03,0.2
36,2021-06-14 18:55:00,8.37254,18.4,9.0,1000.0,16.44,0.8,0.14,0.44,0.18
36,2021-06-14 19:00:00,-22.0864,20.6236,9.0,1000.0,12.89,0.8,0.03,0.18,0.18
36,2021-06-14 19:05:00,182.85405,104.46415,9.0,1000.0,22.0,0.8,0.01,0.18,0.18
36,2021-06-14 19:10:00,76.57669,24.9,9.0,999.0,12.89,0.8,0.01,0.18,0.18
36,2021-06-14 19:15:00,75.99966,24.9,9.0,999.0,12.89,0.8,0.01,0.18,0.18
36,2021-06-14 19:20:00,28.57173,24.9,9.0,500.0,8.49,0.8,0.14,0.5,0.18
36,2021-06-14 19:25:00,29.14656,24.9,9.0,276.05039,8.49,0.8,0.18,0.5,0.18
36,2021-06-14 19:30:00,17.02984,24.9,9.0,281.28961,9.38,0.8,0.14,0.38,0.18
36,2021-06-14 19:35:00,16.97333,24.9,9.0,153.2322,8.49,0.8,0.03,0.38,0.18
36,2021-06-14 19:40:00,-34.64,24.9,9.0,697.00731,8.5364,0.8,0.5,1.03,0.2
36,2021-06-14 19:45:00,-34.72,25.1,2.5,99.65,8.49,0.9,0.2,0.18,0.0
36,2021-06-14 19:50:00,-34.71,65.15714,9.0,240.2,8.4958,0.8,0.14,0.45,0.2
36,2021-06-14 19:55:00,-0.00963,96.81013,9.0,991.93029,9.99,0.8,0.14,0.45,0.2
36,2021-06-14 20:00:00,54.44183,99.99,24.18,1026.18836,29.86235,0.8,0.2,1.03,0.18
36,2021-06-14 20:05:00,15.71075,58.51465,14.0,1000.0,22.0,0.8,0.03,0.38,0.18
36,2021-06-14 20:10:00,2.48561,49.39075,14.0,427.19643,22.0,0.8,0.03,0.38,0.18
36,2021-06-14 20:15:00,13.89095,31.95,14.0,307.78886,16.4006,0.8,0.03,0.38,0.18
36,2021-06-14 20:20:00,13.43575,28.2,14.0,329.76903,15.0,0.8,0.14,0.45,0.18
36,2021-06-14 20:25:00,13.43575,24.9,14.0,330.80916,15.0,0.8,0.14,0.45,0.18
36,2021-06-14 20:30:00,11.96,24.9,14.0,426.24573,15.0,0.8,0.18,0.8,0.18
36,2021-06-14 20:35:00,11.34,8.637,14.0,316.53651,3.69,0.8,0.14,0.45,0.2
36,2021-06-14 20:40:00,11.34,8.41244,14.0,180.94736,2.99904,0.0,0.14,0.45,0.2
36,2021-06-14 20:45:00,11.34,9.49075,14.0,200.0,3.69,0.0,0.19,1.03,0.2
36,2021-06-14 20:50:00,11.34,9.32529,13.7,170.63788,3.69,0.0,0.14,1.0,0.18
36,2021-06-14 20:55:00,11.34,9.23075,10.6,170.73242,4.49,0.0,0.19,1.03,0.2
36,2021-06-14 21:00:00,11.34,9.05253,10.6,86.0,4.49,0.0,0.19,1.03,0.2
36,2021-06-14 21:05:00,11.34,12.91328,10.6,200.0,3.00162,0.0,0.18,0.8,0.18
36,2021-06-14 21:10:00,11.34,12.91328,10.6,141.38432,3.00162,0.0,0.18,0.8,0.18
36,2021-06-14 21:15:00,11.34,13.16454,10.79,200.0,3.77473,0.0,0.18,1.03,0.19
36,2021-06-14 21:20:00,11.34,12.73849,10.6,86.0,2.46381,0.0,0.03,0.38,0.18
36,2021-06-14 21:25:00,11.34,12.73849,10.6,86.0,2.46381,0.0,0.03,0.38,0.18
36,2021-06-14 21:30:00,11.34,13.28291,10.6,83.39503,4.13896,0.0,0.14,0.8,0.2
36,2021-06-14 21:35:00,11.34,8.34885,10.6,64.33455,4.49,0.0,0.05,0.45,0.19
36,2021-06-14 21:40:00,11.34,8.897,10.6,55.90576,4.49,0.0,0.14,0.90444,0.2
