,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
12,2021-06-14 12:45:00,65.66181,15.02525,15.0,14.98,9.5,0.8,0.99,1.03,0.42
12,2021-06-14 12:50:00,57.71008,12.75,17.52,9.5,5.0,0.75,1.19,3.26517,0.99
12,2021-06-14 12:55:00,63.66537,15.02525,15.0,9.5,9.5,0.8,1.0,2.44255,0.44
12,2021-06-14 13:00:00,68.31279,18.4,13.8,13.4,9.5,0.8,0.21,1.03,0.41
12,2021-06-14 13:05:00,70.73,22.08895,13.8,15.0,15.0,0.8,0.34,1.11285,0.41
12,2021-06-14 13:10:00,70.73,17.14042,13.8,9.95,9.5,0.8,0.21,1.03,0.41
12,2021-06-14 13:15:00,86.0,18.4,15.7075,12.04355,15.0,0.8,0.99,1.8,0.44
12,2021-06-14 13:20:00,86.0,17.79,13.8,9.95,10.17151,0.8,0.34,1.03,0.44
12,2021-06-14 13:25:00,100.0,16.15926,13.8,9.95,9.42981,0.8,0.34,1.03,0.42
12,2021-06-14 13:30:00,68.95524,18.4,13.8,18.74353,15.1,0.8,0.21,1.0,0.41
12,2021-06-14 13:35:00,62.14223,13.41571,13.8,9.5,7.73,0.8,0.34,1.03,0.41
12,2021-06-14 13:40:00,85.73009,15.0,12.62991,9.95,9.5,0.8,0.2,0.95,0.41
12,2021-06-14 13:45:00,93.13872,13.99,12.36,9.95,5.42147,0.8,0.34,1.03,0.42
12,2021-06-14 13:50:00,100.0,12.75,12.36,9.95,5.0,0.8,0.2,0.8,0.41
12,2021-06-14 13:55:00,100.0,12.75,11.295,9.95,5.13151,0.8,0.18,0.8,0.41
12,2021-06-14 14:00:00,119.95,12.77822,11.3525,9.95,4.88,0.8,0.21,0.95,0.42
12,2021-06-14 14:05:00,41.47785,12.75,13.8,7.73,4.49,0.75,0.99,1.8,0.42
12,2021-06-14 14:10:00,66.81125,13.37591,14.0,7.73,5.0,0.8,0.49,1.03,0.44
12,2021-06-14 14:15:00,100.0,14.30215,14.0,8.68,5.59634,0.8,0.49,1.03,0.44
12,2021-06-14 14:20:00,100.73006,15.36883,13.8,8.36883,5.4185,0.8,0.21,0.8,0.42
12,2021-06-14 14:25:00,100.0,17.79,13.8,10.62585,7.89415,0.8,0.19,0.8,0.41
12,2021-06-14 14:30:00,104.67193,13.99,13.8,8.88,5.42147,0.8,0.34,0.95,0.41
12,2021-06-14 14:35:00,108.98998,13.99,10.6,8.88,4.49,0.8,0.14,0.45,0.2
12,2021-06-14 14:40:00,85.7299,14.73,10.6,8.68,5.0,0.8,0.14,0.73,0.2
12,2021-06-14 14:45:00,90.8935,13.29213,10.6,7.73,5.0,0.8,0.14,0.8,0.18
12,2021-06-14 14:50:00,104.09095,13.29213,10.6,8.88,5.0,0.8,0.18,0.95,0.41
12,2021-06-14 14:55:00,104.31004,18.66697,10.6,6.0,4.49,0.8,0.14,0.8,0.2
12,2021-06-14 15:00:00,114.53235,13.0,10.6,6.0,2.78,0.8,0.14,0.8,0.18
12,2021-06-14 15:05:00,57.75946,32.36,10.7,6.98,2.77,0.8,0.14,0.89816,0.18
12,2021-06-14 15:10:00,99.99,32.0,10.6,5.73,3.08,0.8,0.14,0.44,0.18
12,2021-06-14 15:15:00,94.66,18.4,10.7,7.93,3.08,0.8,0.14,0.44,0.18
12,2021-06-14 15:20:00,88.40554,30.0,10.7,15.15,4.49,0.8,0.14,0.38,0.18
12,2021-06-14 15:25:00,100.0,24.9,10.7,20.45,4.49,0.8,0.14,0.73,0.18
12,2021-06-14 15:30:00,119.95,24.9,13.8,24.01,5.0,0.8,0.14,0.45,0.18
12,2021-06-14 15:35:00,63.13681,27.47857,14.0,33.33,5.0,0.8,0.14,0.38,0.18
12,2021-06-14 15:40:00,84.99,32.0,10.7,50.68,5.88,0.8,0.14,0.38,0.18
12,2021-06-14 15:45:00,76.12805,32.36,10.7,49.98,7.71,0.8,0.14,0.38,0.18
12,2021-06-14 15:50:00,99.99,33.81,7.73,57.04002,7.73,0.8,0.14,0.45,0.18
12,2021-06-14 15:55:00,152.45977,58.7246,7.73,86.0,13.73,0.8,0.18,0.8,0.18
12,2021-06-14 16:00:00,149.0,29.24601,6.0,50.68,7.73,0.8,0.05,0.38,0.18
12,2021-06-14 16:05:00,38.20564,29.95244,20.9,86.0,4.95,0.8,0.18,0.8,0.18
12,2021-06-14 16:10:00,83.69722,32.0,17.52,49.98,9.6,0.8,0.14,0.5,0.18
12,2021-06-14 16:15:00,86.31992,32.0,20.9,49.98,9.38,0.8,0.05,0.38,0.18
12,2021-06-14 16:20:00,145.13273,53.98665,14.0,86.0,15.0,0.8,0.18,0.8,0.18
12,2021-06-14 16:25:00,199.84,50.39701,12.36,86.0,15.0,0.8,0.05,0.38,0.18
12,2021-06-14 16:30:00,235.74003,40.54995,10.7,86.0,15.0,0.8,0.14,0.45,0.18
12,2021-06-14 16:35:00,91.61067,25.0,20.9,86.0,22.0,0.8,0.05,0.38,0.18
12,2021-06-14 16:40:00,201.01394,25.0,20.8,40.88,13.73,0.8,0.03,0.19,0.15
12,2021-06-14 16:45:00,251.3,30.3,20.8,61.22688,15.0,0.8,0.03,0.19,0.15
12,2021-06-14 16:50:00,302.16428,32.01,20.0,93.46288,15.1,0.8,0.18,0.8,0.18
12,2021-06-14 16:55:00,316.78347,32.0,18.98,86.0,15.1,0.8,0.03,0.38,0.18
12,2021-06-14 17:00:00,457.03885,30.3,20.0,86.0,15.0,0.8,0.05,0.38,0.18
12,2021-06-14 17:05:00,80.75617,59.99,24.2,86.0,13.73,0.8,0.03,0.38,0.18
12,2021-06-14 17:10:00,124.14237,60.36,20.0,99.0,13.73,0.8,0.03,0.18,0.18
12,2021-06-14 17:15:00,-999.99849,43.20365,24.2,99.0,9.95,0.8,0.03,0.38,0.18
12,2021-06-14 17:20:00,-999.99571,42.71029,24.2,86.0,9.6,0.8,0.03,0.38,0.19
12,2021-06-14 17:25:00,-999.99505,31.95,24.2,86.0,9.95,0.8,0.14,1.03,0.41
12,2021-06-14 17:30:00,-999.99367,42.7104,23.73,200.0,26.0,0.89,0.14,1.03,0.41
12,2021-06-14 17:35:00,13498.72,83.05008,24.0592,1052.49,22.0,0.8,0.14,1.03,0.41
12,2021-06-14 17:40:00,-955.73208,59.0,20.9,379.61595,13.73,0.8,0.14,0.45,0.18
12,2021-06-14 17:45:00,-946.73211,59.0,20.9,499.0,23.37,0.8,0.14,0.45,0.18
12,2021-06-14 17:50:00,-936.99888,63.0,20.9,1043.174,26.0,0.9,0.14,0.45,0.18
12,2021-06-14 17:55:00,-616.59711,59.0,20.9,406.775,13.73,0.8,0.14,0.45,0.18
12,2021-06-14 18:00:00,126.16557,108.59009,20.9,1086.28353,22.0,0.8,0.03,0.19,0.18
12,2021-06-14 18:05:00,13498.72,7816.74789,20.9,12500.0,26.0,0.8,0.03,0.18,0.15
12,2021-06-14 18:10:00,-44.26685,532.99412,20.9,1002.19118,12.89,0.8,0.03,0.18,0.15
12,2021-06-14 18:15:00,-122.39666,99.99,20.0,919.21472,22.0,0.9,0.03,0.18,0.07
12,2021-06-14 18:20:00,-201.52161,150.0,20.9,836.91551,3.89,0.8,0.03,0.18,0.07
12,2021-06-14 18:25:00,-60.00211,59.0,20.9,973.72992,9.6,0.8,0.03,0.18,0.15
12,2021-06-14 18:30:00,-118.26349,24.9,20.9,923.46955,12.89,1.01,0.14,0.5,0.2
12,2021-06-14 18:35:00,302.25287,74.0,20.9,1307.7136,22.0,0.8,0.14,0.44,0.18
12,2021-06-14 18:40:00,13498.72,24.9,20.9,1159.7954,26.0,0.95,0.03,0.18,0.15
12,2021-06-14 18:45:00,10.11445,18.65,20.9,1000.0,16.44028,0.8,0.03,0.38,0.18
12,2021-06-14 18:50:00,-13.7312,18.4,21.01,1000.0,12.89,0.8,0.2,1.03,0.2
12,2021-06-14 18:55:00,9.2237,18.4,20.9,1000.0,16.44,0.8,0.14,0.44,0.18
12,2021-06-14 19:00:00,-23.37033,20.6236,21.01,1000.0,12.89,0.8,0.03,0.18,0.18
12,2021-06-14 19:05:00,242.0,104.46415,20.9,1000.0,22.0,0.8,0.01,0.18,0.18
12,2021-06-14 19:10:00,109.27574,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
12,2021-06-14 19:15:00,112.45261,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
12,2021-06-14 19:20:00,42.0,24.9,20.9,500.0,8.49,0.8,0.14,0.5,0.18
12,2021-06-14 19:25:00,42.0,24.9,20.9,276.05039,8.49,0.8,0.18,0.5,0.18
12,2021-06-14 19:30:00,85.0027,24.9,20.9,327.27495,9.38,0.8,0.14,0.38,0.18
12,2021-06-14 19:35:00,292.0,24.9,14.73,221.59849,8.49,0.8,0.03,0.38,0.18
12,2021-06-14 19:40:00,-167.00287,24.9,24.2,697.00731,8.5364,0.8,0.5,1.03,0.2
12,2021-06-14 19:45:00,-884.09928,25.0,24.2,99.65,2.29,0.8,0.2,1.03,0.42
12,2021-06-14 19:50:00,-33.53977,65.15714,24.2,240.2,8.4958,0.8,0.14,0.45,0.2
12,2021-06-14 19:55:00,1e-05,96.81013,24.2,991.93029,9.99,0.8,0.14,0.45,0.2
12,2021-06-14 20:00:00,45.55264,99.99,24.2,1026.18836,22.63897,0.8,0.2,1.03,0.2
12,2021-06-14 20:05:00,295.0,58.51465,20.8,1000.0,22.0,0.8,0.03,0.38,0.18
12,2021-06-14 20:10:00,182.53733,49.39075,20.9,500.0,22.0,0.8,0.03,0.38,0.18
12,2021-06-14 20:15:00,242.0,31.95,20.8,410.64345,16.4006,0.8,0.03,0.38,0.18
12,2021-06-14 20:20:00,153.38166,28.2,20.0,433.35375,15.0,0.8,0.14,0.45,0.18
12,2021-06-14 20:25:00,155.38937,24.9,18.98,434.78813,15.0,0.8,0.14,0.45,0.18
12,2021-06-14 20:30:00,137.51054,24.9,18.98,519.94846,15.0,0.8,0.18,0.8,0.18
12,2021-06-14 20:35:00,298.17407,24.9,18.98,442.74184,3.69,0.8,0.14,0.45,0.2
12,2021-06-14 20:40:00,302.30407,24.9,18.98,268.04229,3.69,0.8,0.14,0.45,0.2
12,2021-06-14 20:45:00,307.41571,24.9,18.98,274.74548,3.69,0.8,0.19,1.03,0.2
12,2021-06-14 20:50:00,302.69546,24.9,13.7,243.76995,3.69,0.8,0.14,1.0,0.18
12,2021-06-14 20:55:00,304.98809,24.9,10.6,243.76995,4.49,0.8,0.19,1.03,0.2
12,2021-06-14 21:00:00,109.33375,24.9,10.6,143.16808,4.49,0.8,0.19,1.03,0.2
12,2021-06-14 21:05:00,318.75228,24.9,10.6,200.0,9.6,0.8,0.18,0.8,0.18
12,2021-06-14 21:10:00,318.81098,24.9,10.6,141.38432,9.6,0.8,0.18,0.8,0.18
12,2021-06-14 21:15:00,318.76179,24.9,10.79,200.0,13.73,0.8,0.18,1.03,0.19
12,2021-06-14 21:20:00,316.18102,24.9,10.6,131.59517,15.1,0.8,0.03,0.38,0.18
12,2021-06-14 21:25:00,311.00635,24.9,10.6,100.89,15.1,0.8,0.03,0.38,0.18
12,2021-06-14 21:30:00,306.09759,24.9,10.6,135.67918,15.1,0.8,0.14,0.8,0.2
12,2021-06-14 21:35:00,306.0924,24.9,10.6,129.17846,15.1,0.95,0.05,0.45,0.19
12,2021-06-14 21:40:00,235.73002,24.9,10.6,112.42629,15.1,0.95,0.14,0.90444,0.2
